<name1> の最初が <name2> で始まる{かどうか}	<name1> . startswith ( <name2> )	<name2> . startswith ( <name1> )
<name5> リストの最後に <name6> を追加する	<name5> . append ( <name6> )	<name6> . append ( <name5> )
<name6> をリスト型として得る	list ( <name6> )	index ( <name6> )
文字列 <name2> の英大小文字を交換した値を <name1> に代入する	<name1> = <name2> . strswap ( )	<name1> = <name2> . strswap ( )
区切り文字として <name2> 文字列を <name3> を最後から分割してリスト型にして返した結果を <name1> とする	<name1> = <name2> . rsplit ( <name3> )	<name2> = <name1> . rsplit ( <name3> )
入れてリスト <name6> の中の要素を間に <val1> を連結した文字列	<val1> . join ( <name6> )	<val6> . join ( <name6> )
<name2> データが英小文字のとき	if <name2> . islower ( ) :	if <name2> . islower ( ) :
<name6> の中の小文字を大文字に直し、 <name1> にする	<name1> = <name6> . upper ( )	<name1> = <name6> . lower ( )
<name4> を昇順に並べ変えた列	sorted ( <name4> )	bisect . sort ( <name4> )
値 <name1> の <name2> の登場回数をチェックする	<name1> . count ( <name2> )	<name1> . count ( <name2> )
<name1> の左側に <val2> を追加する	<name1> . appendleft ( <val2> )	<name1> . appendleft ( <val2> )
繰り返しから強制的に終了する	break	str ( <val3> )
<name5> を全て大文字に置き換えた結果を <name3> とする	<name3> = <name5> . upper ( )	<name3> = <name5> . upper ( )
リスト <name2> を昇順にソートして、 <name1> とする	<name1> = <name2> . sort ( )	<name2> = <name1> . sort ( )
<name1> 値の余分な改行を除去する	<name1> . strip ( )	<name1> . strip ( )
<name1> リストの中の値を連結した文字列	'' . join ( <name1> )	. join ( <name1> )
集合 <name1> と集合 <name2> が互いに素かどうか	<name1> . isdisjoint ( <name2> )	<name6> . isdisjoint ( <name1> )
<name1> を区切り文字、最大分割数を <val6> に指定して <name4> を分割した結果をリストにし、 <name5> に代入する	<name5> = <name4> . split ( <name1> , <val6> )	<name5> = <name4> . split ( <name1> , <val6> )
<name6> からランダムに値を <val1> つチョイス直す	random . sample ( <name6> , <val1> )	sorted ( <name6> , <val1> )
終わりから <name6> で <name1> を分割した値のリストを <name2> とする	<name2> = <name1> . rsplit ( <name6> )	<name1> = <name2> . rsplit ( <name6> )
正規表現に <name1> をコンパイルした結果	re . compile ( <name1> )	re . compile ( <name1> )
文字列 <name2> を <name3> で最大分割数 <val4> まで分割したデータのリストを <name1> にする	<name1> = <name2> . split ( <name3> , <val4> )	<name1> = <name2> . split ( <name3> , <val4> )
入力された数値をスペースごとに受け取り <name1> 、 <name2> 、 <name3> と直す	<name1> , <name2> , <name3> = map ( int , input ( ) . split ( ) )	for <name1> , <name2> in map ( int , input ( ) . split ( ) ) :
整数値としてユーザから入力を受け取った結果を <name1> とする	<name1> = int ( input ( ) )	<name1> = int ( input ( ) )
<name2> の大文字を小文字にした結果を <name1> にする	<name1> = <name2> . lower ( )	<name1> = <name2> . lower ( )
<name3> の中の大文字を小文字にした結果を <name1> に代入する	<name1> = <name3> . lower ( )	<name3> = <name1> . lower ( )
<name5> の中の <val2> 番目以降に <val1> がある右側の位置を <name4> にする	<name4> = <name5> . rfind ( <val1> , <val2> )	<name5> = <name4> . rfind ( <val1> , <val2> )
入れて <name5> 内の要素を間に <val1> を連結した文字列を <name3> にする	<name3> = <val1> . join ( <name5> )	<name3> = <val1> . join ( <name5> )
もし <name6> 集合と互いに <name2> 集合が素なら	if <name2> . isdisjoint ( <name6> ) :	isdisjoint ( <name6> , <name2> ) :
<name1> の要素を右にひとつ回転する	<name1> . rotate ( )	reversed ( <name1> )
リスト <name1> からランダムに要素を <val2> つチョイス置き換える	random . sample ( <name1> , <val2> )	random . sample ( <name1> , <val2> )
文字列 <val2> と <val5> を結合する	<val2> + <val5>	str ( <val2> )
<name2> を区切り文字、最大分割数を <val3> に指定して <name1> 文字列を終わりから分割してリスト型にする	<name1> . rsplit ( <name2> , <val3> )	<name1> . rsplit ( <name2> , <val3> )
実部 <name1> を <name4> を虚部とした複素数を計算する	complex ( <name4> , <name1> )	divmod ( <name4> , <name1> )
リスト <name1> の中の <name2> が存在する最初の場所を得る	<name1> . index ( <name2> )	<name1> . index ( <name2> )
集合 <name1> と集合 <name2> の差集合を求める	<name1> . difference ( <name2> )	<name1> . difference ( <name2> )
<val5> に乱数シードを固定する	random . seed ( <val5> )	random . seed ( <val5> )
空白を区切り文字に指定して文字列 <name2> を分割した結果をリスト型に直して、 <name1> に代入する	<name1> = <name2> . split ( )	<name2> = <name1> . split ( )
<name1> 文字列内の <name2> を <name3> に置き換えた値	<name1> . replace ( <name2> , <name3> )	<name1> . replace ( <name2> , <name3> )
<name3> 文字列の後ろから <val6> を探して見つかった位置	<name3> . rfind ( <val6> )	<name3> . rfind ( <val6> )
<name4> 割る <name6> を算出する	<name4> / <name6>	pow ( <name4> , <name6> )
<name2> を <name1> にかけた値を <name1> に入れる	<name1> *= <name2>	<name1> *= <name2>
末尾から <name2> で <name1> 文字列を最大分割数 <val3> まで分割したデータのリスト	<name1> . rsplit ( <name2> , <val3> )	<name1> . rsplit ( <name2> , <val3> )
<name2> を終わりからスペースで分割してリストを返された結果を <name1> に代入する	<name1> = <name2> . rsplit ( )	<name2> = <name1> . rsplit ( )
deque オブジェクトを生成し、 <name6> に代入する	<name6> = collections . deque ( )	<name4> = collections . deque ( <name6> )
値 <name1> を全て大文字にする	<name1> . upper ( )	<name1> . upper ( )
ユーザが入力した数値を空白で区切ってリストとして受け取った結果を <name1> に代入する	<name1> = list ( map ( int , input ( ) . split ( ) ) )	<name2> = list ( map ( <name1> , input ( ) . split ( ) ) )
スペースを区切り文字として <name1> を分割した結果をリストにして返す	<name1> . split ( )	<name1> . split ( )
<name6> を区切り文字、最大分割数を <val5> に指定して文字列 <name3> を最後から分割してリストにし、 <name2> にする	<name2> = <name3> . rsplit ( <name6> , <val5> )	<name6> = <name2> . rsplit ( <name3> , <val5> )
整数型に <name1> を直す	int ( <name1> )	str ( <name1> )
区切り文字に設定して <name6> を <name4> を終わりから分割してリスト型にする	<name6> . rsplit ( <name4> )	<name4> . rsplit ( <name6> )
<name6> と <name4> が等しくない場合	if <name6> != <name4> :	<name6> != <name4>
<name1> が奇数かどうか	<name1> % 2 == 1	<name4> % <name1> == 1
<name3> を区切り文字に指定して <name5> を分割した結果をリスト型に置き換える	<name5> . split ( <name3> )	<name5> . split ( <name3> )
間に入れて <name3> 内の値を <val2> を連結した値を <name1> にする	<name1> = <val2> . join ( <name3> )	<name1> = <val2> . join ( <name3> )
<name2> をリスト <name1> に加える	<name1> . append ( <name2> )	<name2> . append ( <name1> )
文字列 <name2> の両端から空白改行を除いた文字列を <name1> にする	<name1> = <name2> . strip ( )	<name2> = <name1> . strip ( )
<name1> の最初から <val2> を取り除いた値	<name1> . lstrip ( <val2> )	<name1> . lstrip ( <val2> )
<name1> を区切り文字、最大分割数を <val2> に設定して <name4> 文字列を終わりから分割してリスト型に直し、 <name6> にする	<name6> = <name4> . rsplit ( <name1> , <val2> )	<name6> = <name4> . rsplit ( <name1> , <val2> )
<name1> 文字列の先頭から空白改行を除いたデータを <name2> とする	<name2> = <name1> . lstrip ( )	<name2> = <name1> . lstrip ( )
<name6> が数字かどうか	<name6> . isdigit ( )	<name6> . isdigit ( )
最も近い数値に <name5> を切り捨てをチェックする	math . floor ( <name5> )	<name5> = math . floor ( <name6> )
リスト <name3> 内の全ての要素が真かどうか	all ( <name3> )	os . all ( <name3> )
文字列 <name2> の先頭を英大文字、残りを全て英小文字に変換したデータを <name1> に代入する	<name1> = <name2> . capitalize ( )	<name1> = <name2> . capitalize ( )
<name4> 値を全て大文字に置き換えられた結果を <name1> とする	<name1> = <name4> . upper ( )	<name1> = <name4> . upper ( )
処理を実行したエポック秒	datetime . datetime . now ( )	datetime . datetime . now ( )
<name1> を末尾から <name2> で分割した値のリストを <name3> にする	<name3> = <name1> . rsplit ( <name2> )	<name1> = <name2> . rsplit ( <name3> )
<name1> が <val2> で割った時の余りが <val3> であるでないかどうか	<name1> % <val2> != <val3>	not <name1> % <val2> != <val3>
<name2> 文字列を末尾からスペースで分割した値のリストを <name1> にする	<name1> = <name2> . rsplit ( )	<name2> = <name1> . rsplit ( )
<name1> 値の中の <name2> の出現回数をチェックする	<name1> . count ( <name2> )	<name1> . count ( <name2> )
<name2> 内の <val4> 番目から <val5> 番目に <val3> がある後ろ側の位置を <name1> に代入する	<name1> = <name2> . rfind ( <val3> , <val4> , <val5> )	<name1> = <name2> . rfind ( <val3> , <val5> , <val5> )
<name2> を整数型として得られた結果を <name1> にする	<name1> = int ( <name2> )	min ( <name1> , <name2> )
<name1> に含まれる要素が全て真かどうか	all ( <name1> )	any ( <name1> )
<name2> 文字列の左側から空白改行を抜いた値を <name1> にする	<name1> = <name2> . lstrip ( )	<name2> = <name1> . lstrip ( )
リスト <name1> をランダムにシャッフル直す	random . shuffle ( <name1> )	random . shuffle ( <name1> )
<name6> の先頭を除いた部分列	<name6> [ 1 : ]	<name1> [ <name6> : ]
もし互いにセット <name6> とセット <name4> が素ならば	if <name6> . isdisjoint ( <name4> ) :	if <name6> . isdisjoint ( <name4> ) :
もう一回、繰り返す	continue	complex ( <name4> , <name3> )
文字列 <name2> の両端から空白改行を取り除いた文字列	<name2> . strip ( )	<name2> . strip ( )
文字列 <name1> の先頭を英大文字、残りを全て英小文字にしたデータ	<name1> . capitalize ( )	<name1> . capitalize ( )
<val2> を <val4> で割った商	<val2> // <val4>	<val4> // <val4>
<name5> の先頭に <val4> を入れる	<name5> . appendleft ( <val4> )	<name5> . appendleft ( <val4> )
繰り返すたびに <name1> にリスト [ <val2> , <val3> , <val4> ] の値を代入する	for <name1> in [ <val2> , <val3> , <val4> ] :	sorted ( <name1> , <val2> , <val3> )
文字列 <name2> を英小文字に変換した文字列を <name1> に代入する	<name1> = <name2> . lower ( )	<name1> = <name2> . lower ( )
<name2> を区切り文字として文字列 <name1> を末尾から分割してリスト型にして返す	<name1> . rsplit ( <name2> )	<name2> . rsplit ( <name1> )
<name4> を区切り文字、最大分割数を <val6> として <name2> を最後から分割してリスト型にして返す	<name2> . rsplit ( <name4> , <val6> )	<name2> . rsplit ( <name4> , <val6> )
リストに <name1> をする	list ( <name1> )	del list ( <name1> )
<name1> の最初から空白改行を取り除いたデータ	<name1> . lstrip ( )	<name1> . lstrip ( )
<name3> を区切り文字、最大分割数を <val4> に設定して <name2> 文字列を分割した結果をリスト型に直して、 <name1> とする	<name1> = <name2> . split ( <name3> , <val4> )	<name1> = <name2> . split ( <name3> , <val4> )
<name1> 文字列の右側から空白改行を抜いた文字列	<name1> . rstrip ( )	<name1> . rstrip ( )
<name2> をリストとして取得する	list ( <name2> )	<name2> . list ( <name6> )
e の <name1> 乗を計算する	math . exp ( <name1> )	math . exp ( <name1> )
<name6> を区切り文字、最大分割数を <val4> に指定して文字列 <name2> を分割した結果をリストに置き換え、 <name1> に代入する	<name1> = <name2> . split ( <name6> , <val4> )	<name6> = <name1> . split ( <name2> , <val5> )
<name6> の平方根を計算する	math . sqrt ( <name6> )	os . sqrt ( <name6> )
<name3> を区切り文字、最大分割数を <val4> に設定して文字列 <name2> を分割した結果をリスト型にして返した結果を <name1> にする	<name1> = <name2> . split ( <name3> , <val4> )	<name1> = <name2> . split ( <name3> , <val4> )
<name2> 文字列の右側から空白改行を抜いた文字列を <name1> とする	<name1> = <name2> . rstrip ( )	<name2> = <name1> . rstrip ( )
数字としてユーザから入力を受け取り、 <name3> とする	<name3> = int ( input ( ) )	int ( <name3> , input ( ) )
<name3> を半角スペースで分割したデータのリストを <name1> にする	<name1> = <name3> . split ( )	<name3> = <name1> . split ( )
リスト <name1> にリスト <name2> を展開して付加する	<name1> . extend ( <name2> )	<name2> . extend ( <name1> )
<val4> の <val5> 乗	<val4> ** <val5>	<val4> ** <val5>
<name3> を区切り文字、最大分割数を <val4> として文字列 <name2> を分割した結果をリストにして返した結果を <name1> に代入する	<name1> = <name2> . split ( <name3> , <val4> )	<name1> = <name2> . split ( <name3> , <val4> )
<name1> 文字列の末尾から <val2> を除いた文字	<name1> . rstrip ( <val2> )	<name1> . rstrip ( <val2> )
<name1> と <name3> の共通部分	<name1> . intersection ( <name3> )	<name1> . intersection ( <name3> )
<name2> を区切り文字、最大分割数を <val3> として <name1> 文字列を最後から分割してリスト型にして返す	<name1> . rsplit ( <name2> , <val3> )	<name1> . rsplit ( <name2> , <val3> )
<name2> の切り捨てを <name1> にする	<name1> = math . floor ( <name2> )	<name1> = math . floor ( <name2> )
文字列 <name2> を末尾から <name3> で最大分割数 <val4> まで分割した文字列のリストを <name1> とする	<name1> = <name2> . rsplit ( <name3> , <val4> )	<name5> = <name1> . rsplit ( <name2> , <val4> )
<val6> 以上 <val3> 以下の整数乱数	random . randint ( <val6> , <val3> )	range ( <val6> , <val3> )
入っている値を <name4> 辞書に処理する	for key in <name4> . keys ( ) : value = <name4> [ key ]	if <name4> . keys ( ) : value = <name4> [ key ]
長さが <name2> になるように '0' で <name1> 文字列を右寄せした文字列	<name1> . zfill ( <name2> )	<name2> . zfill ( <name1> )
<name5> を区切り文字、最大分割数を <val1> として <name3> を最後から分割してリストにして返して、 <name6> に代入する	<name6> = <name3> . rsplit ( <name5> , <val1> )	<name6> = <name3> . rsplit ( <name5> , <val1> )
ユーザが入力した文字列をリストに直し、 <name1> にする	<name1> = list ( input ( ) )	<name1> = list ( input ( ) )
集合 <name1> から <val3> を消去する	<name1> . remove ( <val3> )	<name1> . remove ( <val3> )
<name5> の両端から空白改行を抜いた文字列	<name5> . strip ( )	<name5> . strip ( )
<name3> を区切り文字、最大分割数を <val2> として <name4> を末尾から分割してリスト型にして返し、 <name5> に代入する	<name5> = <name4> . rsplit ( <name3> , <val2> )	<name5> = <name4> . rsplit ( <name3> , <val2> )
文字列 <name2> の <val4> 番目から <val5> 番目の間で <val3> を後ろから探して見つかった位置を <name1> に代入する	<name1> = <name2> . rfind ( <val3> , <val4> , <val5> )	<name2> = <name1> . rfind ( <val3> , <val5> , <val4> , <val5> , <val5> , <val5> )
<name1> リストの <val2> 番目の要素を消去する	del <name1> [ <val2> ]	del <name1> [ <val2> ]
<name1> の小数点を丸めた値	round ( <name1> )	any ( <name1> )
空白を区切り文字として文字列 <name2> を最後から分割してリスト型にして返した結果を <name1> にする	<name1> = <name2> . rsplit ( )	<name2> = <name1> . rsplit ( )
<name2> を <name3> で最大分割数 <val4> まで分割した値のリストを <name1> にする	<name1> = <name2> . split ( <name3> , <val4> )	<name1> = <name2> . split ( <name3> , <val4> )
<name6> を <name4> で分割した文字列のリスト	<name6> . split ( <name4> )	<name4> . split ( <name6> )
<name1> の小数点以下を 5 桁までプリントする	print ( '{:.5f}' . format ( <name1> ) )	range ( '{:.5f}' . format ( <name1> ) )
リスト <name1> の逆順	<name1> [ : : -1 ]	<name1> [ : -1 ]
リスト型に <name2> を置き換えられた結果を <name1> に代入する	<name1> = list ( <name2> )	<name1> = list ( <name2> )
<name1> が <val2> で割った時の余りが <val3> でないかどうか	<name1> % <val2> != <val3>	not <name1> % <val2> != <val3>
<name1> の中の <name2> の登場回数	<name1> . count ( <name2> )	<name1> . count ( <name2> )
区切り文字として文字列 <name2> をスペースを最後から分割してリスト型にして返した結果を <name1> にする	<name1> = <name2> . rsplit ( )	<name2> = <name1> . rsplit ( )
<name3> を区切り文字、最大分割数を <val4> に設定して <name2> を分割した結果をリスト型に直して、 <name1> とする	<name1> = <name2> . split ( <name3> , <val4> )	<name1> = <name2> . split ( <name3> , <val4> )
<name1> のクラスを調べる	type ( <name1> )	type ( <name1> )
間に <val2> を入れて <name3> 内の要素を連結した文字列を <name1> に代入する	<name1> = <val2> . join ( <name3> )	<name1> = <val2> . join ( <name3> )
区切り文字に設定して文字列 <name6> を半角スペースを末尾から分割してリストにして返した結果を <name4> とする	<name4> = <name6> . rsplit ( )	<name4> = <name6> . rsplit ( )
以下の処理を <val1> 回ループ置き換える	for i in range ( <val1> ) :	for i in range ( <val1> ) :
文字列 <name2> の左側から空白改行を取り除いた文字列を <name1> にする	<name1> = <name2> . lstrip ( )	<name2> = <name1> . lstrip ( )
<name1> を <name2> で割った結果の切り上げ	( <name1> + <name2> - 1 ) // <name2>	( <name1> + <name2> - 1 ) // <name2>
<name5> と <name4> が互いに素かどうか	<name5> . isdisjoint ( <name4> )	<name4> . isdisjoint ( <name5> )
リスト <name1> 内の要素を連結した文字列	'' . join ( <name1> )	. join ( <name1> )
<val4> 秒間、命令の実行を停止する	time . sleep ( <val4> )	<val4> . sleep ( <val3> )
<name5> の中の正規表現 <name1> のパターンにマッチした箇所を <name3> に置き換えた値	re . sub ( <name1> , <name3> , <name5> )	datetime . sub ( <name1> , <name5> , <name3> )
<name3> を区切り文字に設定して文字列 <name2> を最後から分割してリストにして返し、 <name4> に代入する	<name4> = <name2> . rsplit ( <name3> )	<name2> = <name4> . rsplit ( <name3> )
<name5> 辞書に <name1> キーがあるかどうか	<name1> in <name5>	<name5> in <name1>
<name2> をスペースで分割してリストを返して、 <name1> にする	<name1> = <name2> . split ( )	<name2> = <name1> . split ( )
<name6> の逆余弦を求める	math . acos ( <name6> )	( math . acos ( <name6> )
可能なら以下のプログラムを処理する	try :	try :
<name2> 文字列を全て小文字に直し、 <name1> とする	<name1> = <name2> . lower ( )	<name2> = <name1> . lower ( )
<name2> を区切り文字として <name1> を末尾から分割してリスト型にして返す	<name1> . rsplit ( <name2> )	<name1> . rsplit ( <name2> )
繰り返すたびに <name1> にリスト [ <val2> , <val3> , <val4> ] の要素を入れる	for <name1> in [ <val2> , <val3> , <val4> ] :	sorted ( <name1> , <val2> , <val3> )
数値を得て、 <name1> に代入する	<name1> = int ( input ( ) )	<name1> = int ( input ( ) )
<name1> の中の <name2> が存在する最初のインデックスを得る	<name1> . index ( <name2> )	<name1> . index ( <name2> )
<name5> の順列	itertools . permutations ( <name5> )	itertools . permutations ( <name5> )
ユーザが入力した値をリストにして、 <name1> にする	<name1> = list ( input ( ) )	<name1> = list ( input ( ) )
<name3> を区切り文字として <name2> を末尾から分割してリストにして返した結果を <name1> とする	<name1> = <name2> . rsplit ( <name3> )	<name1> = <name2> . rsplit ( <name3> )
末尾から <name3> で文字列 <name2> を分割した値のリストを <name1> とする	<name1> = <name2> . rsplit ( <name3> )	<name1> = <name2> . rsplit ( <name3> )
<val2> を間に入れて <name3> リストの中の値を連結した値を <name1> に代入する	<name1> = <val2> . join ( <name3> )	<name1> = <val2> . join ( <name3> )
文字列 <name3> を末尾から <name2> で最大分割数 <val6> まで分割したデータのリスト	<name3> . rsplit ( <name2> , <val6> )	<name2> . rsplit ( <name3> , <val6> )
区切り文字に指定して <name6> を <name5> を最後から分割してリストにする	<name6> . rsplit ( <name5> )	<name6> . rsplit ( <name5> )
<name1> リストに <name2> リストを展開して加える	<name1> . extend ( <name2> )	<name2> . extend ( <name1> )
<name5> を大きい順に並べて、 <name4> にする	<name4> = <name5> . sort ( reverse = True )	<name5> = <name4> . sort ( reverse = True )
末尾から <name2> で文字列 <name1> を最大分割数 <val3> まで分割した文字列のリスト	<name1> . rsplit ( <name2> , <val3> )	<name5> . rsplit ( <name1> , <name2> )
<name2> の先頭から空白改行を抜いた値を <name1> にする	<name1> = <name2> . lstrip ( )	<name2> = <name1> . lstrip ( )
もし <name1> 値が <name2> で始まるのとき	if <name1> . startswith ( <name2> ) :	elif <name1> . startswith ( <name2> ) :
