Use multiple <name5> and <name6> operations <val1> , <val4> , <val2> for pandas data frame <name3>	<name3> . <name5> ( level = 0 ) . <name6> ( [ <val1> , <val4> , <val2> ] )	<name1> . execute_index ( <val2> , <val2> , <val4> )
create a <name1> of integers between 2 values <val2> and <val3>	<name1> ( range ( <val2> , <val3> ) )	<name1> ( <name1> . <name2> ( ) )
sort list <name1> of tuples by arbitrary <name2> from list <name3>	sorted ( <name1> , <name2> = lambda x : <name3> . index ( x [ 1 ] ) )	sorted ( <name1> , key = lambda x : x [ 1 ] )
Concatenate elements of a list 'x' of multiple integers to a single integer	sum ( d * 10 ** i for i , d in enumerate ( x [ : : -1 ] ) )	[ x for x in <name1> if x ]
remove parentheses and text within it in string <name1>	re . sub ( '\\([^)]*\\)' , '' , <name1> )	re . sub ( '\\(\\w+)\\w+)\\w+)' , '' , <name1> )
read the first line of a string <name3>	<name3> . splitlines ( ) [ 0 ]	<name1> . read ( '\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+
<name1> a <val2> unauthorized in django	<name1> HttpResponse ( 'Unauthorized' , status = <val2> )	<name1> . authorize ( <val2> , 'authorized' )
get first element of each tuple <name1> list <name2>	[ tup [ 0 ] for tup <name1> <name2> ]	<name1> = [ x [ 0 ] for x in <name1> if x ]
<name2> a single subcolumn <val4> in column <val3> from a dataframe <name1>	<name1> . <name2> ( ( <val3> , <val4> ) , axis = 1 )	<name1> . <name2> ( '%Y-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m
numpy <name3> two arrays <name1> and <name4> along the first <name6>	print ( <name3> ( ( <name1> , <name4> ) , <name6> = 0 ) )	<name1> ( <name1> , <name2> = lambda x : x [ 1 ] )
<name2> unicode string <name1> into a readable unicode literal	<name1> . <name2> ( 'unicode_escape' )	<name1> . <name2> ( 'unicode_escape' )
Create <name3> to contain the lists from list <name2> excluding the empty lists from <name2>	<name3> = [ x for x in <name2> if x ]	<name1> = [ x for x in <name1> if x . <name1> ( x ) ]
Get the difference between two lists [1, 2, 2, 2, 3] and [1, 2] that may have duplicate values	Counter ( [ 1 , 2 , 2 , 2 , 3 ] ) - Counter ( [ 1 , 2 ] )	[ ( 1 , 2 , 3 , 3 , 3 , 3 ] ) for i in [ 1 , 2 , 3 , 3 ] ]
convert date <name6> to <name1>	<name1> . <name1> . combine ( <name6> , <name1> . time . min )	<name1> . datetime . strptime ( datetime . strptime ( datetime . strptime ( datetime . strptime ( datetime . strptime ( datetime . strptime ( datetime . strptime ( datetime . strptime ( datetime . strptime ( datetime . strptime ( datetime . strptime ( datetime . strptime ( datetime . strptime ( ) ) ) )
sort <name1> multidimensional array <name1> by column with index <val2>	sorted ( <name1> , key = lambda x : x [ <val2> ] )	sorted ( <name1> , key = lambda x : x [ <val2> ] ) . sort ( x [ <val2> ] )
sort two lists <name1> and <name2> together using <name3> function	[ list ( x ) for x in zip ( * sorted ( zip ( <name1> , <name2> ) , key = <name3> pair : pair [ 0 ] ) ) ]	sorted ( <name1> , key = lambda x : x [ 1 ] ) . sort ( x [ 1 ] )
Get keys from a dictionary 'd' where the <name1> is '1' .	print ( [ key for key , <name1> in list ( d . items ( ) ) if <name1> == 1 ] )	[ k for k , v in d . items ( ) ]
return the column for value <val1> in dataframe <name4>	<name4> . ix [ : , ( <name4> . loc [ 0 ] == <val1> ) ] . columns	<name1> . values ( )
extract attribute <name1> from each object <name2> list <name3>	[ o . <name1> for o <name2> <name3> ]	<name1> = [ x for x in <name1> if x . items ( ) ]
initialize a list <name1> of <val3> objects <name2> ( )	<name1> = [ <name2> ( ) for _ in range ( <val3> ) ]	<name1> = [ ( '%s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s
Sort a string <name2> in lexicographic order	sorted ( <name2> , key = str . upper )	sorted ( <name1> , key = lambda x : x [ 0 ] )
create list changed_list containing elements of list <name1> whilst converting strings containing digits to integers	changed_list = [ ( int ( f ) if f . isdigit ( ) else f ) for f in <name1> ]	[ x for x in <name1> if x . items ( ) ]
get the number of all keys <name1> the nested dictionary dict_list	len ( dict_test ) + sum ( len ( v ) for v <name1> dict_test . values ( ) )	<name1> = dict_list . objects . items ( )
append each line <name6> file <name2> into a list	[ x for x <name6> <name2> . splitlines ( ) if x != '' ]	<name1> = [ '[^\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w
'split string `text` by ' <val1> ''	text . split ( <val1> )	'split ( text ) . split ( )
remove tags from a string <name3>	re . sub ( '<[^>]*>' , '' , <name3> )	<name1> = [ '\\d' ]
add character '@' after word 'get' in string <name4>	<name4> = re . sub ( '(\\bget\\b)' , '\\1@' , <name4> )	'get' . join ( 'get' , 'get' )
remove <name1> from dictionary <name6> <name4> the item ' s value <name3> is equal to <val2>	<name6> = { key : <name3> for key , <name3> in list ( <name6> . <name1> ( ) ) <name4> <name3> != <val2> }	<name1> = [ ( x , x ) for x in <name2> ]
get all characters between two $ characters in <name1> <name1>	re . findall ( '\\$([^$]*)\\$' , <name1> )	<name1> = [ x [ 0 ] for x in <name1> ]
get the common prefix from comparing two absolute paths <val1> and <val2>	os . path . commonprefix ( [ <val1> , <val2> ] )	<name1> . prefix ( '(?\\w+)\\w+)' , <val1> )
get <name2> <name3> of pandas dataframe <name1> as list	<name1> . <name2> . <name3> . tolist ( )	<name1> . <name2> ( )
get <name3> of rows in dataframe <name1> which column <val2> matches value True	<name1> [ <name1> [ <val2> ] ] . <name3> . tolist ( )	<name1> . values ( )
reverse the keys and values <name2> a dictionary <name1>	{ i [ 1 ] : i [ 0 ] for i <name2> list ( <name1> . items ( ) ) }	<name1> ( k , v ) for k , v in <name1> . items ( ) )
subtract elements of list <name1> from elements of list <name3>	[ ( x1 - x2 ) for x1 , x2 in zip ( <name1> , <name3> ) ]	<name1> = [ x for x in <name1> if x . items ( ) ]
<name1> u'X\xc3\xbcY\xc3\x9f' as unicode and <name2> with utf -8	'X\xc3\xbcY\xc3\x9f' . <name1> ( 'raw_unicode_escape' ) . <name2> ( 'utf-8' )	<name1> . parse . parse . parse . parse . parse . parse . parse . parse . parse . parse . parse . parse . parse . parse . parse . parse . parse . parse . parse . parse . parse . parse . parse . parse . parse . parse . parse . parse . parse . parse . parse .
generate a <name5> number in <val1> to <val2> with a given distribution [ <val6> , <val4> , <val4> , <val3> , <val5> , <val3> ]	numpy . <name5> . choice ( numpy . arange ( <val1> , <val2> ) , p = [ <val6> , <val4> , <val4> , <val3> , <val5> , <val3> ] )	<name1> . compile ( [ <val2> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> , <val4> ,
check if dictionary <name2> is a <name2> of dictionary <name1>	all ( item in list ( <name1> . items ( ) ) for item in list ( <name2> . items ( ) ) )	<name1> ( <name1> . <name2> ( ) )
get rows of dataframe <name1> where column <name2> has values ['men', 'rocks', 'mountains']	<name1> [ <name1> . <name2> . isin ( [ 'men' , 'rocks' , 'mountains' ] ) ]	<name1> . loc [ 'men' , 'mountains' ] , [ 'm' , 'mountains' ] ]
get a <name1> of the row names from <name2> of a pandas data frame	<name1> ( df . <name2> )	<name1> . objects . <name2> ( )
Return values for column <val4> after group by on column <val6> and <val1> in dataframe <name5>	<name5> . groupby ( [ <val6> , <val1> ] ) [ <val4> ] . unique ( )	<name1> . groupby ( <val2> , <val2> )
generate all permutations of <name1> [1, 2, 3] and <name1> [4, 5, 6]	print ( <name1> ( itertools . product ( [ 1 , 2 , 3 ] , [ 4 , 5 , 6 ] ) ) )	[ ( 1 , 2 , 5 , 6 ] ) for i in range ( [ 1 , 5 , 6 ] ) ]
remove duplicated items from <name3> of lists <name1>	<name3> ( map ( <name3> , set ( map ( lambda i : tuple ( i ) , <name1> ) ) ) )	[ x for x in <name1> if x ]
Create a <name5> <name4> containing first element of each <name5> <name1> <name5> <name6>	<name4> = <name5> ( x [ 0 ] for x <name1> <name6> )	<name1> = [ x for x in <name1> if x . <name2> ( x ) ]
group a list <name6> of tuples by values	zip ( * <name6> )	<name1> = [ ( x [ 0 ] for x in <name1> ]
'remove a substring ' <val1> ' from the end of string `url`'	print ( url . replace ( <val1> , '' ) )	url . remove ( url . remove ( url ) )
Generate a random integer between <val2> and <val4>	randint ( <val2> , <val4> )	<name1> . rsplit ( <val2> , <val2> )
<name2> the index of sub string <val3> in string <name1>	<name1> . <name2> ( <val3> )	<name1> . <name2> ( '%Y-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m-%m
removing key values pairs with key <val1> from a list of dictionaries <name2>	[ { k : v for k , v in d . items ( ) if k != <val1> } for d in <name2> ]	[ x for x in <name1> if x . items ( ) ]
prepend the line <val2> to the contents of file <val3> and save as the file <val1>	open ( <val1> , 'w' ) . write ( <val2> + open ( <val3> ) . read ( ) )	<name1> . append ( <val2> , <val2> )
get current <name1>	datetime . datetime . now ( ) . <name1> ( )	<name1> . get_datetime ( <name1> )
update all values associated with key <name5> to string <val4> <name6> value <name1> is not equal to <val5> <name2> dictionary <name3>	{ <name5> : <val4> for <name5> , <name1> <name2> list ( <name3> . items ( ) ) <name6> <name1> != <val5> }	<name1> ( <name1> . <name2> ( ) )
Round number <name3> to <val2> precision after the decimal point	<name3> = str ( round ( <name3> , <val2> ) )	<name1> . round ( '%s/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m/%m
Django get maximum value associated with field 'added' in model <name1>	<name1> . objects . filter ( group = group ) . order_by ( '-added' ) [ 0 ]	df . apply ( 'added' , 'added' )
merge a <name2> of dictionaries <name4> <name2> <name1> into a single dict	{ k : v for d <name4> <name1> for k , v <name4> <name2> ( d . items ( ) ) }	<name1> ( <name1> . <name2> ( ) )
Split string 'Hello' into a string of letters seperated by <val4>	'' '' ' ' <val4> ' ' '' ' . join ( ' Hello ' )'	<name1> . split ( 'Hello' , 'Hello' )
case insensitive string comparison between <name4> and <name1>	( <name4> . lower ( ) == <name1> . lower ( ) )	<name1> . upper ( )
<name2> process <name6>	<name6> . <name2> ( )	<name1> . <name2> ( )
Parse string <name5> into a <name4> object using format pattern <val3>	dateobj = <name4> . <name4> . strptime ( <name5> , <val3> ) . date ( )	<name1> . strptime ( <val2> , <val3> )
calculate the <name1> of the squares of each value in list <name2>	<name1> ( map ( lambda x : x * x , <name2> ) )	<name1> . <name2> ( )
delete all occureces of <val2> <name3> each string <name1> <name3> list <name4>	print ( [ <name1> . replace ( <val2> , '' ) for <name1> <name3> <name4> ] )	<name1> = [ x for x in <name1> if x . <name1> ( x ) ]
adding a <val1> - d <name5> [1, 2, 3, 4, 5, 6, 7, 8, 9] to a <val3> - d <name5> np.zeros((6, 9, 20))	np . zeros ( ( 6 , 9 , 20 ) ) + np . <name5> ( [ <val1> , 2 , <val3> , 4 , 5 , 6 , 7 , 8 , 9 ] ) [ ( None ) , : , ( None ) ]	<name1> ( ( ( 1 , 2 , 7 , 7 ) ) )
Sort dictionary <name6> in ascending order based on its keys and <name3>	sorted ( <name6> . <name3> ( ) )	sorted ( <name1> , key = lambda x : x [ 0 ] )
capture final output of a chain of system commands <val1>	subprocess . check_output ( <val1> , shell = True )	<name1> . execute ( '\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\s\\
remove periods inbetween capital letters that aren ' t immediately preceeded by word character ( <name1> ) in a string <name1> using regular expressions	re . sub ( '(?<!\\w)([A-Z])\\.' , '\\1' , <name1> )	<name1> . sub ( '\\(\\w+)\\w+)' , '' , '\\w+)' )
Iterate over dictionary <name1> in ascending order of values	sorted ( iter ( <name1> . items ( ) ) , key = lambda x : x [ 1 ] )	<name1> ( itertools . items ( ) ) )
request page <val1> with credentials of username <val2> and password <val3>	requests . get ( <val1> , auth = ( <val2> , <val3> ) )	<name1> . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request
match zero - or - more instances of lower case alphabet characters in a string f233op	re . findall ( '([a-z]*)' , 'f233op' )	[ x for x in <name1> if x . findall ( x ) if x ]
Compare if each value <name1> list <name2> is less than respective index value <name1> list <name3>	all ( i < j for i , j <name1> zip ( <name2> , <name3> ) )	<name1> = [ x for x in <name1> if x . isdigit ( ) ]
find all substrings in <name1> beginning and ending with square brackets	re . findall ( '\\[(.*?)\\]' , <name1> )	<name1> . rstrip ( '[^\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w+\\w
check if <val1> is <name5> list <val1>	( <val1> <name5> a )	<name1> = <name1> . <name2> ( <val2> )
if Selenium textarea element <val5> is not empty , <name6> the field	driver . find_element_by_id ( <val5> ) . <name6> ( )	<name1> . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects .
remove the punctuation <val1> , <val3> , <val2> from a string <name5>	out = '' . join ( c for c in <name5> if c not in ( <val1> , <val3> , <val2> ) )	<name1> . remove ( <val2> , <val2> )
Extract <name1> from string <name2>	<name1> = re . sub ( '[^(){}[\\]]' , '' , <name2> )	<name1> = [ x for x in <name1> if x . items ( ) ]
Get a list from two strings <val1> and <val2> with values as each character concatenated	[ ( x + y ) for x in <val1> for y in <val2> ]	<name1> . findall ( '[^\\w]+' , <name1> )
generate list of numbers <name4> specific format using string formatting precision .	[ ( '%.2d' % i ) for i <name4> range ( 16 ) ]	<name1> . format ( '%s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s
convert dictionary <name6> into a flat <name3>	print ( [ y for x in <name3> ( <name6> . items ( ) ) for y in x ] )	<name1> = [ ( '%s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s
divide the members of a list <name3> by the corresponding members of another list <name5>	[ ( c / t ) for c , t in zip ( <name3> , <name5> ) ]	<name1> = [ x for x in <name1> if x . <name1> ( x ) ]
'Trimming ' <val1> ' from string `myString`'	myString . strip ( <val1> )	'string . strip ( )
calculate the <name6> of the nonzero values ' indices of dataframe df	np . flatnonzero ( x ) . <name6> ( )	<name1> . values ( )
<name5> dictionary <name6> , overwriting values where keys are identical , with contents of dictionary <name2>	<name6> . <name5> ( <name2> )	<name1> ( x [ 0 ] for x in <name1> . items ( ) ) )
Find all numbers and dots from a string <name5> using regex	re . findall ( 'Test([0-9.]*[0-9]+)' , <name5> )	<name1> . findall ( '\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\
convert string <name2> to lowercase	<name2> . lower ( )	<name1> . lower ( )
Change data type of data in column <val4> of dataframe <name1> into <name6> and then to <name2>	<name1> [ <val4> ] = <name1> [ <val4> ] . astype ( <name6> ) . astype ( <name2> )	<name1> . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects . objects .
<name3> <name4> while running unit tests in python django	<name4> . <name3> ( <name4> . CRITICAL )	<name1> . system ( 'r' , 'r' )
Get all the sentences from a string <name1> using regex	re . split ( '\\.\\s' , <name1> )	<name1> . get ( '\\w+' , '' )
Find all Chinese characters in string <name1>	re . findall ( '[\u4e00-\u9fff]+' , <name1> )	<name1> . findall ( '\\(\\w+)\\w+)' , '' )
insert _suff before the file extension in <val1> or replace _a with suff if it precedes the extension .	re . sub ( '(\\_a)?\\.([^\\.]*)$' , '_suff.\\2' , <val1> )	os . rstrip ( 'suff' )
Find name of current directory	dir_path = os . path . dirname ( os . path . realpath ( __file__ ) )	<name1> . find_name ( '\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d
make a list of integers from 0 to <val1> where each second element is a duplicate of the previous element	print ( [ u for v in [ [ i , i ] for i in range ( <val1> ) ] for u in v ] )	[ x for x in <name1> if x . x [ 0 ] ]
merge rows from dataframe <name1> with rows from dataframe <name2> and calculate the <name5> for rows that have the same value of <name3> <val4>	pd . concat ( ( <name1> , <name2> ) , <name3> = <val4> ) . <name5> ( <name3> = <val4> )	<name1> . merge ( '%s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %
build a dict of key : value pairs from a string representation of a dict , '{'muffin' : 'lolz', 'foo' : 'kitty'}'	'ast . literal_eval ( ' '{' muffin ' : ' lolz ', ' foo ' : ' kitty '}' ' )'	'muffin' , 'foo' , 'foo' , 'foo' , 'foo' )
get the maximum string length in nested list <name1>	len ( max ( <name1> , key = len ) )	<name1> . rstrip ( )
sort a list <name3> by number after second <val5>	print ( sorted ( <name3> , key = lambda x : int ( x . split ( <val5> ) [ 2 ] ) ) )	sorted ( <name1> , key = lambda x : x [ 0 ] )
Selenium get the entire <name6> page text	<name6> . page_source	<name1> . compile ( '%s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %s %
Resample dataframe <name5> to resolution of 1 hour <val3> for timeseries index , summing values in the column <val6> averaging those in column <val2>	<name5> . resample ( <val3> ) . agg ( { <val6> : np . sum , <val2> : np . mean } )	<name1> . to_index ( <val2> , axis = 1 )
throw a <name1> with message <val2>	raise <name1> ( <val2> )	<name1> . raise ( <val2> )
check if string <val1> ends with one of the strings from a tuple ('.mp3', '.avi')	'' '' ' ' <val1> ' ' '' ' . endswith ( ( ' . mp3 ' , ' . avi ' ) )'	'\\3' , '.mkv' )
get the ASCII value of a character u 'あ' as an int	ord ( '\u3042' )	<name1> . rstrip ( '(?\\d)' )
get a <name2> of the keys <name1> each dictionary <name1> a dictionary of dictionaries <name3>	[ k for d <name1> <name2> ( <name3> . values ( ) ) for k <name1> d ]	<name1> ( <name1> . items ( ) ) )
index a list <name5> with another list <name1>	T = [ <name5> [ i ] for i in <name1> ]	<name1> = [ x for x in <name1> if x . items ( ) ]
<name1> string <name3> based on occurrences of regex pattern <val2>	re . <name1> ( <val2> , <name3> )	<name1> . <name2> ( <val1> , <val3> )
sort list <name1> by second element of each tuple in ascending and third element of each tuple in descending	print ( sorted ( <name1> , key = lambda t : ( - t [ 2 ] , t [ 0 ] ) ) )	sorted ( <name1> , key = lambda x : x [ 1 ] , x [ 1 ] )
subset numpy array <name1> by column and row , returning the values from the first row , first column and the second row , second column and the third row , first column .	<name1> [ np . arange ( 3 ) , ( 0 , 1 , 0 ) ]	<name1> [ np . np . np . np . np . np . np . np . np . np . np . np . np . np . np . np . np . np . np . np . np . np . np . np . np .
<name6> <name1> data from table <name3> where the value of column <name5> is bigger than <val4> <name2>	session . <name6> ( <name3> ) . filter ( <name3> . <name5> > timedelta ( <name2> = <val4> ) ) . <name1> ( )	<name1> . <name2> ( )
strip html from strings	re . sub ( '<[^<]+?>' , '' , text )	print ( '\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\d\\
request URI <val6> and pass authorization token <val4> to the header	r = requests . get ( <val6> , headers = { 'Authorization' : <val4> } )	requests . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request . request .
execute <name6> command <name5>	<name6> . system ( <name5> )	<name1> . call ( '\\d' , <val1> )
'remove white spaces from the end of string ' <val5> <val2>	<val2> <val2> ' ' <val5> ' ' <val2> ' . rstrip ( )'	'\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d+\\d
Convert a list of lists <name1> to a dictionary with key as second value of a list and value as list itself	{ x [ 1 ] : x for x in <name1> }	[ x for x in <name1> if x . items ( ) if x ]
get list of sums of neighboring integers <name1> string <name2>	[ sum ( map ( int , s ) ) for s <name1> <name2> . split ( ) ]	<name1> = [ x for x in <name1> if x . items ( ) ]
<name3> column <val2> in dataframe <name1> into two columns by first whitespace <val4>	<name1> [ <val2> ] . str . <name3> ( <val4> , 1 , expand = True )	<name1> . <name2> ( [ <val2> , <val3> ] , [ <val2> ] )
create <val3> numbers in range between <val1> and <val2>	print ( np . linspace ( <val1> , <val2> , num = <val3> , endpoint = False ) )	<name1> ( <name1> . <name2> ( ) )
find the current directory	os . getcwd ( )	<name1> . find_all ( '\\w+' )
run function 'SudsMove' simultaneously	threading . Thread ( target = SudsMove ) . start ( )	'Suds . execute ( 'Suds ' ) . execute ( 'Suds ' )
<name2> the occurrences of items <name3> list <name1>	[ [ x , <name1> . <name2> ( x ) ] for x <name3> set ( <name1> ) ]	<name1> = [ x for x in <name1> if x . <name2> ( x ) if x . <name2> ( ) ]
get whatever is between parentheses as a single match , and any char outside as an individual match in string <val1>	re . findall ( '\\(.+?\\)|\\w' , <val1> )	<name1> . combine ( '(?\\w+)\\w+)' , '(?\\w+)' , '(?\\w+)' , '\\w+)' , '\\w+)' )
set font <val2> to display non - ascii characters in <name1>	<name1> . rc ( 'font' , ** { 'sans-serif' : <val2> , 'family' : 'sans-serif' } )	<name1> . set_index ( <val2> )
Set value for key <val1> in dict <name3> to <val5> if key <val1> does not exist or if value is none	<name3> . setdefault ( <val1> , <val5> )	<name1> . set_index ( <val2> )
replace a string <val1> in case sensitive way using maketrans	'' '' ' ' <val1> ' ' '' ' . translate ( maketrans ( ' abcABC ' , ' defDEF ' ) )'	<name1> . replace ( '\\d+' , '' )
<name1> rows of <name5> matrix <name3> in ascending order according to all column values	<name5> . <name1> ( <name3> , axis = 0 )	<name1> . <name2> ( )
