エクセルデータ <val5> を表データに読み込んで、 <name2> とする	<name2> = pd . read_excel ( <val5> )	<name2> = pd . read_excel ( <val5> )
柱状図で <name5> を出力する	plt . hist ( <name5> )	plt . hist ( <name5> )
<val6> として図を出力する	plt . savefig ( <val6> )	plt . savefig ( <val6> )
エクセルファイル <val3> の <val2> 番目のシートをデータフレームに読み込んだ結果を <name5> に代入する	<name5> = pd . read_excel ( <val3> , sheet_name = <val2> )	<name5> = pd . read_excel ( <val3> , sheet_name = <val2> )
<val3> というエクセルファイルの <val1> 番目のシートを読み込まれた結果を <name6> とする	<name6> = pd . read_excel ( <val3> , sheet_name = <val1> )	<name6> = pd . read_excel ( <val3> , sheet_name = <val1> )
<name5> 表の中のカラムそれぞれにある <val4> の個数の合計値を調べる	<name5> . isin ( [ <val4> ] ) . sum ( )	<name5> . isin ( [ <val4> ] ) . sum ( )
<name6> 表上の重複を判定を見る	<name6> . duplicated ( )	<name6> . duplicated ( )
箱ひげ図を用いて <name4> データフレームの <val1> カラムを描写する	plt . boxplot ( <name4> [ <val1> ] )	plt . boxplot ( <name4> [ <val1> ] )
<name6> 表全体をインデックスを軸に小さい順にソートして、 <name6> にする	<name6> = <name6> . sort_index ( )	<name6> = <name6> . sort_index ( )
表 <name6> 上の NaN を <name5> に置き換えた結果を <name4> とする	<name4> = <name6> . fillna ( <name5> )	<name4> = <name6> . fillna ( <name5> )
<name5> 表の中のダブる行を落とす	<name5> . drop_duplicates ( )	<name5> . drop_duplicates ( )
<name4> 中のカテゴリーを one - hot 表現にした結果を <name1> にする	<name1> = pd . get_dummies ( <name4> )	<name1> = pd . get_dummies ( <name4> )
<name4> の NaN がある行を消す	<name4> . dropna ( )	<name4> . dropna ( )
<name2> 表内の欠損値を直前の行の値で埋め、 <name2> に代入する	<name2> = <name2> . fillna ( method = 'ffill' )	<name2> = <name2> . fillna ( method = 'ffill' )
<name2> 表のカラム名を <val5> から <val4> に <val6> から <val1> にリネームする	<name2> . rename ( columns = { <val6> : <val1> , <val5> : <val4> } )	<name2> . rename ( columns = { <val5> : <val4> , <val5> : <val1> } )
表 <name2> 上の <val3> を未記入の値に変え未記入の値がある行を落として、再代入する	<name2> = <name2> . replace ( <val3> , np . nan ) . dropna ( )	<name2> = <name2> . replace ( <val3> , np . nan ) . dropna ( )
<name2> 内の重複要素がある行を消した結果を <name3> とする	<name3> = <name2> . drop_duplicates ( )	<name3> = <name2> . drop_duplicates ( )
図を <val2> として保存する	plt . savefig ( <val2> )	plt . savefig ( <val2> )
区関数を <val5> として <name3> の度数分布図を表示する	plt . hist ( <name3> , bins = <val5> )	plt . hist ( <name3> , bins = <val5> )
<val6> に y 座標の軸ラベルを設定する	plt . ylabel ( <val6> )	plt . ylabel ( <val6> )
<name1> 内の <val5> を NaN に変え NaN が存在する行を消し、書き換える	<name1> . replace ( <val5> , np . nan ) . dropna ( inplace = True )	<name1> . replace ( <val5> , np . nan ) . dropna ( inplace = True )
アライメントは中央寄せを用いる	align = 'center'	kind = 'bar'
<name5> の <val3> の曜日を <name2> とする	<name2> = <name5> [ <val3> ] . dt . weekday_name	<name2> = <name5> [ <val3> ] . dt . weekday_name
存在する <val5> を <name3> 内に欠損値で補った結果を <name3> とする	<name3> = <name3> . replace ( <val5> , np . nan )	<name3> = <name3> . replace ( <val5> , np . nan )
<name1> 表内の NaN がある行を消し、 <name2> とする	<name2> = <name1> . dropna ( )	<name2> = <name1> . dropna ( )
マーカーの形状のエッジの色を黄緑色とする	markeredgecolor = 'greenyellow'	markeredgecolor = 'greenyellow'
<name1> の中の <val5> を欠損に変え欠損が存在する行を削除した結果で置き換える	<name1> = <name1> . replace ( <val5> , np . nan ) . dropna ( )	<name1> = <name1> . replace ( <val5> , np . nan ) . dropna ( )
<name4> をエクセルファイル <val6> に追加する	<name4> . to_excel ( <val6> )	<name4> . to_excel ( <val6> )
<name3> 表中の未記入の値を <name1> で置き換えた結果を <name6> に代入する	<name6> = <name3> . fillna ( <name1> )	<name6> = <name3> . fillna ( <name1> )
表 <name3> の中の未記入の値を表 <name3> の平均で補った結果を <name3> にする	<name3> = <name3> . fillna ( <name3> . mean ( ) )	<name3> = <name3> . fillna ( <name3> . mean ( ) )
ピボット操作で <name5> の列を行に入れかえる	<name5> . stack ( )	<name5> . unstack ( )
昇順に表 <name1> 全体をカラム <val5> でソートして、 <name1> にする	<name1> = <name1> . sort_values ( <val5> )	<name1> = <name1> . sort_values ( <val5> )
<name4> 内の <val3> を欠損に置き換え欠損が存在する行を削除された結果で書き換える	<name4> . replace ( <val3> , np . nan ) . dropna ( inplace = True )	<name4> . replace ( <val3> , np . nan ) . dropna ( inplace = True )
表 <name4> 内に存在する <val1> を NaN で埋められた結果を再代入する	<name4> = <name4> . replace ( <val1> , np . nan )	<name4> = <name4> . replace ( <val1> , np . nan )
<name6> 表のもともとあったインデックスをリセットされた結果を <name6> に代入する	<name6> = <name6> . reset_index ( drop = True )	<name6> = <name6> . reset_index ( drop = True )
CSV データ <val1> を表に格納する	pd . read_csv ( <val1> )	pd . read_csv ( <val1> )
<name5> 表のもともとのインデックスをリセットした結果で書き換える	<name5> . reset_index ( drop = True , inplace = True )	<name5> . reset_index ( drop = True , inplace = True )
<name5> 表と <name3> 表を横方向にマージする	pd . merge ( <name5> , <name3> )	pd . merge ( <name5> , <name3> )
<name3> 中の <val1> のダブる行を落とした結果を <name3> に代入する	<name3> = <name3> . drop_duplicates ( subset = <val1> )	<name3> = <name3> . drop_duplicates ( subset = <val1> )
<name4> 表中に重複があるのかどうか検出する	<name4> . duplicated ( )	<name4> . duplicated ( )
<name1> 表の中の欠損を削除した結果を <name1> にする	<name1> = <name1> . dropna ( )	<name1> = <name1> . dropna ( )
<name6> 表と <name5> 表を縦向きにマージする	pd . concat ( [ <name6> , <name5> ] )	pd . concat ( [ <name6> , <name5> ] )
<name3> の中に欠損があるか確認する	<name3> . isnull ( ) . sum ( )	<name3> . isnull ( ) . sum ( )
線グラフの種類は散布図を用いる	kind = 'scatter'	kind = 'scatter'
ある行を <name4> の中の未記入の値が削除して、 <name3> にする	<name3> = <name4> . dropna ( )	<name3> = <name4> . dropna ( )
<name1> のカラム名を <val4> から <val6> に <val3> から <val2> にリネームした結果を <name1> に代入する	<name1> = <name1> . rename ( columns = { <val3> : <val2> , <val4> : <val6> } )	<name1> = <name1> . rename ( columns = { <val4> : <val2> , <val4> : <val2> } )
<name3> のインデックスをリセットされた結果を <name3> に代入する	<name3> = <name3> . reset_index ( )	<name3> = <name3> . reset_index ( )
<name4> の欠損を <name1> にする	<name4> . fillna ( <name1> )	<name4> . fillna ( <name1> )
エクセルファイル <val3> をデータフレームに格納された結果を <name2> とする	<name2> = pd . read_excel ( <val3> )	<name2> = pd . read_excel ( <val3> )
表 <name4> の <val1> を欠損で補った結果でインプレースする	<name4> . replace ( <val1> , np . nan , inplace = True )	<name4> . replace ( <val1> , np . nan , inplace = True )
線グラフの種類はボックスチャートを用いる	kind = 'box'	kind = 'box'
<val1> という名前のエクセルファイルのシート名 <val2> をデータフレームとして読む	pd . read_excel ( <val1> , sheet_name = <val2> )	pd . read_excel ( <val1> , sheet_name = <val2> )
<name1> の <val6> を NaN にして、 <name1> にする	<name1> = <name1> . replace ( <val6> , np . nan )	<name1> = <name1> . replace ( <val6> , np . nan )
表 <name3> の行名を <val2> から <val4> にリネームする	<name3> . rename ( index = { <val2> : <val4> } )	<name3> . rename ( index = { <val2> : <val4> } )
表 <name5> のインデックスを振り直した結果で置き換える	<name5> = <name5> . reset_index ( )	<name5> = <name5> . reset_index ( )
<name4> 表内の NaN を <name2> で置き換え、 <name4> にする	<name4> = <name4> . fillna ( <name2> )	<name4> = <name4> . fillna ( <name2> )
<name4> 表のもともとあったインデックスをリセットされた結果を <name6> に代入する	<name6> = <name4> . reset_index ( drop = True )	<name6> = <name4> . reset_index ( drop = True )
線グラフを紫で出力する	color = 'purple'	color = 'purple'
表 <name1> 内のそれぞれのカラムに存在する <val6> の合計	<name1> . isin ( [ <val6> ] ) . sum ( )	<name1> . isin ( [ <val6> ] ) . sum ( )
表 <name6> 内の <val4> を欠損に置換し欠損が存在する行を削除された結果を <name5> にする	<name5> = <name6> . replace ( <val4> , np . nan ) . dropna ( )	<name5> = <name6> . replace ( <val4> , np . nan ) . dropna ( )
一番左の列をインデックスと設定して、データ <val4> を表データとして読み込む	pd . read_csv ( <val4> , index_col = 0 )	pd . read_csv ( <val4> , index_col = 0 )
<name2> 表中のカテゴリーをダミー変数にする	pd . get_dummies ( <name2> )	pd . get_dummies ( <name2> )
<name4> 中の <val1> の重複した行をドロップした結果を <name4> に代入する	<name4> = <name4> . drop_duplicates ( subset = <val1> )	<name4> = <name4> . drop_duplicates ( subset = <val1> )
表として <val1> をカンマ区切りで読み込んで、 <name2> とする	<name2> = pd . read_csv ( <val1> , sep = ',' )	<name2> = pd . read_csv ( <val1> , sep = ',' )
列名をセットしないでデータ <val5> を読んだ結果を <name3> にする	<name3> = pd . read_csv ( <val5> , header = None )	<name3> = pd . read_csv ( <val5> , header = None )
六角形のマーカーの形状を使用する	marker = 'h'	marker = 'h'
表 <name3> 上にいくつ未記入の値がどの程度あるのか確認する	<name3> . isnull ( ) . sum ( )	<name3> . isnull ( ) . sum ( )
重複する最後の行を残して表 <name4> 上の重複している行を消した結果でインプレースする	<name4> . drop_duplicates ( keep = False , inplace = True )	<name4> . drop_duplicates ( keep = False , inplace = True )
<name2> の中の重複要素がある行を落とした結果で置き換える	<name2> = <name2> . drop_duplicates ( )	<name2> = <name2> . drop_duplicates ( )
CSV ファイル <val1> を表データとして読み込む	pd . read_csv ( <val1> )	pd . read_csv ( <val1> )
<name2> の <val3> を欠損値で置換し、 <name2> に代入する	<name2> = <name2> . replace ( <val3> , np . nan )	<name2> = <name2> . replace ( <val3> , np . nan )
<name6> の未入力の値を <name3> で埋めて、 <name6> にする	<name6> = <name6> . fillna ( <name3> )	<name6> = <name6> . fillna ( <name3> )
表 <name3> の統計情報を調べる	<name3> . describe ( )	<name3> . describe ( )
<name2> 表全体を <val1> カラムを元に昇順でソートし、 <name6> にする	<name6> = <name2> . sort_values ( <val1> )	<name6> = <name2> . sort_values ( <val1> )
表 <name1> 内のカテゴリーを数値データで置き換える	pd . get_dummies ( <name1> )	pd . get_dummies ( <name1> )
<name2> 表中の <val6> コラムに重複がある行をドロップした結果で書き換える	<name2> . drop_duplicates ( subset = <val6> , inplace = True )	<name2> . drop_duplicates ( subset = <val6> , inplace = True )
ある行を <name2> の欠損が取り除かれた結果を <name1> にする	<name1> = <name2> . dropna ( )	<name1> = <name2> . dropna ( )
存在する <val1> を表 <name2> 内に NaN にした結果で置き換える	<name2> . replace ( <val1> , np . nan , inplace = True )	<name2> = <name2> . replace ( <val1> , np . nan )
表 <name3> をインデックスどおりに昇順でソートした結果で置き換える	<name3> = <name3> . sort_index ( )	<name3> = <name3> . sort_index ( )
<name1> 表中の <val5> を未記入の値に置き換え未記入の値がある行を落とした結果を再代入する	<name1> = <name1> . replace ( <val5> , np . nan ) . dropna ( )	<name1> = <name1> . replace ( <val5> , np . nan ) . dropna ( )
降順に表 <name1> の列 <val5> と列 <val4> をソートされた結果で置き換える	<name1> = <name1> . sort_values ( [ <val5> , <val4> ] , ascending = False )	<name1> = <name1> . sort_values ( [ <val5> , <val4> ] , ascending = False )
表 <name5> 中の欠損を表 <name5> の平均をとって埋め、 <name5> に代入する	<name5> = <name5> . fillna ( <name5> . mean ( ) )	<name5> = <name5> . fillna ( <name5> . mean ( ) )
列番号 <val5> をインデックスとして <val3> をデータフレームに格納し、 <name1> に代入する	<name1> = pd . read_csv ( <val3> , index_col = <val5> )	<name1> = pd . read_csv ( <val3> , index_col = <val5> )
表 <name5> 全体をインデックスで順にソートした結果を <name4> にする	<name4> = <name5> . sort_index ( )	<name4> = <name5> . sort_index ( )
マーカーの形状はバツ印を使用する	marker = 'x'	marker = 'x'
エクセルファイル <val3> の全てのシートを表とする	pd . read_excel ( <val3> , sheet_name = None )	pd . read_excel ( <val3> , sheet_name = None )
マーカーの形は六角形を使用する	marker = 'h'	marker = 'h'
表 <name1> 内に存在する <val3> を欠損値とし、 <name6> にする	<name6> = <name1> . replace ( <val3> , np . nan )	<name6> = <name1> . replace ( <val3> , np . nan )
<val5> カラムに <name4> 表を基づいて昇順でソートされた結果でインプレースする	<name4> . sort_values ( <val5> , inplace = True )	<name4> . sort_values ( <val5> , inplace = True )
<val6> データをタブ区切りで読み、 <name1> に代入する	<name1> = pd . read_csv ( <val6> , sep = '\t' )	<name1> = pd . read_csv ( <val6> , sep = '\t' )
<name1> をビン <val5> のヒストグラムを用いてプロットする	plt . hist ( <name1> , bins = <val5> )	plt . hist ( <name1> , bins = <val5> )
グラフ内に凡例を入れる	plt . legend ( )	plt . legend ( )
表 <name5> の <val4> を未入力の値で補った結果を <name6> に代入する	<name6> = <name5> . replace ( <val4> , np . nan )	<name6> = <name5> . replace ( <val4> , np . nan )
<val4> と <val6> を軸に <name1> を値が大きい順でソートされた結果で置き換える	<name1> = <name1> . sort_values ( [ <val4> , <val6> ] , ascending = False )	<name1> = <name1> . sort_values ( [ <val4> , <val6> ] , ascending = False )
<name6> 中の未記入の値を <name5> で置き換え、 <name6> とする	<name6> = <name6> . fillna ( <name5> )	<name6> = <name6> . fillna ( <name5> )
表 <name2> の中の未記入の値を含む行を落として、再代入する	<name2> = <name2> . dropna ( )	<name2> = <name2> . dropna ( )
<name2> の <val3> を未入力の値に置き換えた結果を <name2> に代入する	<name2> = <name2> . replace ( <val3> , np . nan )	<name2> = <name2> . replace ( <val3> , np . nan )
<name3> 表をインデックスにそって昇順でソートし、 <name2> とする	<name2> = <name3> . sort_index ( )	<name2> = <name3> . sort_index ( )
<name4> 内の欠損を <name4> の平均値で埋める	<name4> . fillna ( <name4> . mean ( ) )	<name4> . fillna ( <name4> . mean ( ) )
<name1> と <name6> を縦にマージ	pd . concat ( [ <name1> , <name6> ] )	pd . concat ( [ <name1> , <name6> ] )
<name5> の中の <val2> を未入力の値に変え未入力の値がある行を取り除いた結果で書き換える	<name5> . replace ( <val2> , np . nan ) . dropna ( inplace = True )	<name5> . replace ( <val2> , np . nan ) . dropna ( inplace = True )
表 <name1> の <val6> を NaN で置き換える	<name1> . replace ( <val6> , np . nan )	<name1> . replace ( <val6> , np . nan )
<name4> 表の <val2> コラムをインデックスに設定した結果を <name1> に代入する	<name1> = <name4> . set_index ( <val2> )	<name1> = <name4> . set_index ( <val2> )
表 <name3> 上の <val4> を NaN に置換し NaN がある行を消して、 <name1> にする	<name1> = <name3> . replace ( <val4> , np . nan ) . dropna ( )	<name1> = <name3> . replace ( <val4> , np . nan ) . dropna ( )
<name3> をエクセルファイル <val5> に描画する	<name3> . to_excel ( <val5> )	<name3> . to_excel ( <val5> )
<name1> 中の重複要素がある行をドロップする	<name1> . drop_duplicates ( )	<name1> . drop_duplicates ( )
<name2> 表の <val3> を未記入の値で補った結果で書き換える	<name2> . replace ( <val3> , np . nan , inplace = True )	<name2> . replace ( <val3> , np . nan , inplace = True )
表 <name3> の中の未記入の値を直前の行の値で埋め、 <name3> にする	<name3> = <name3> . fillna ( method = 'ffill' )	<name3> = <name3> . fillna ( method = 'ffill' )
表 <name4> 上の重複要素がある行を落とし、 <name1> とする	<name1> = <name4> . drop_duplicates ( )	<name1> = <name4> . drop_duplicates ( )
<name1> 表上にある <val5> を NaN で補って、置き換える	<name1> = <name1> . replace ( <val5> , np . nan )	<name1> = <name1> . replace ( <val5> , np . nan )
表 <name4> 上のコラム <val3> に重複がある行を消した結果を再代入する	<name4> = <name4> . drop_duplicates ( subset = <val3> )	<name4> = <name4> . drop_duplicates ( subset = <val3> )
インデックスを軸に <name6> 表全体を昇順でソートし、再代入する	<name6> = <name6> . sort_index ( )	<name6> = <name6> . sort_index ( )
<name6> 表内の未入力の値がある行を消して、インプレースする	<name6> . dropna ( inplace = True )	<name6> . dropna ( inplace = True )
データ <val1> をタブ区切りで読んだ結果を <name6> にする	<name6> = pd . read_csv ( <val1> , sep = '\t' )	<name6> = pd . read_csv ( <val1> , sep = '\t' )
表 <name3> 全体をカラム <val4> を軸に昇順でソートする	<name3> . sort_values ( <val4> )	<name3> . sort_values ( <val4> )
<name2> 表内の欠損がある行を消し、 <name2> に代入する	<name2> = <name2> . dropna ( )	<name2> = <name2> . dropna ( )
データフレームとして <val3> をカンマ区切りで読み込む	pd . read_csv ( <val3> , sep = ',' )	pd . read_csv ( <val3> , sep = ',' )
<name5> の先頭 5 行	<name5> . head ( )	<name5> . head ( )
<name6> 中の <val5> を欠損値に変え欠損値が存在する行をドロップし、置き換える	<name6> . replace ( <val5> , np . nan ) . dropna ( inplace = True )	<name6> = <name6> . replace ( <val5> , np . nan ) . dropna ( )
ある行を <name5> 上の未入力の値が消し、 <name1> に代入する	<name1> = <name5> . dropna ( )	<name1> = <name5> . dropna ( )
<name6> 表の中の未記入の値を <name4> とされた結果で書き換える	<name6> . fillna ( <name4> , inplace = True )	<name6> . fillna ( <name4> , inplace = True )
<name1> 中の <val2> に重複がある行をドロップされた結果を再代入する	<name1> = <name1> . drop_duplicates ( subset = <val2> )	<name1> = <name1> . drop_duplicates ( subset = <val2> )
<name4> 表の数値データ以外の統計情報を表示する	<name4> . describe ( include = 'O' )	<name4> . describe ( include = 'O' )
表 <name1> の中の未入力の値がある行を削除し、 <name1> に代入する	<name1> = <name1> . dropna ( )	<name1> = <name1> . dropna ( )
表 <name5> 内のコラム <val3> に重複があるのかどうかを見る	<name5> . duplicated ( subset = <val3> )	<name5> . duplicated ( subset = <val3> )
降順に <name6> の <val1> と <val4> をソートして、置き換える	<name6> = <name6> . sort_values ( [ <val1> , <val4> ] , ascending = False )	<name6> = <name6> . sort_values ( [ <val1> , <val4> ] , ascending = False )
エクセルファイル <val2> の <val3> を読み込んで表データにし、 <name5> に代入する	<name5> = pd . read_excel ( <val2> , sheet_name = <val3> )	<name5> = pd . read_excel ( <val2> , sheet_name = <val3> )
<name6> 表を <val2> カラムをもとに昇順でソートした結果を <name6> にする	<name6> = <name6> . sort_values ( <val2> )	<name6> = <name6> . sort_values ( <val2> )
<name3> の中の未記入の値を <name6> で置き換えて、置き換える	<name3> . fillna ( <name6> , inplace = True )	<name3> = <name3> . fillna ( <name6> )
最大表示列数を <val2> 列にする	pd . set_option ( 'display.max_columns' , <val2> )	pd . set_option ( 'display.max_columns' , <val2> )
<name6> の <val5> をインデックスにし、再代入する	<name6> = <name6> . set_index ( <val5> )	<name6> = <name6> . set_index ( <val5> )
<name2> 表中のカテゴリ変数を one - hot 表現にされた結果を <name3> に代入する	<name3> = pd . get_dummies ( <name2> )	<name3> = pd . get_dummies ( <name2> )
表 <name4> の <val1> を欠損にし、 <name2> とする	<name2> = <name4> . replace ( <val1> , np . nan )	<name2> = <name4> . replace ( <val1> , np . nan )
<name1> 表をダミー変数化し、 <name3> に代入する	<name3> = pd . get_dummies ( <name1> )	<name3> = pd . get_dummies ( <name1> )
表 <name4> 内に欠損値があるか確認する	<name4> . isnull ( ) . sum ( )	<name4> . isnull ( ) . sum ( )
<val3> というエクセルファイルの <val5> を読み込んで、 <name1> に代入する	<name1> = pd . read_excel ( <val3> , sheet_name = <val5> )	<name1> = pd . read_excel ( <val3> , sheet_name = <val5> )
<name4> の <val1> の名前を <val5> にリネームする	<name4> . rename ( columns = { <val1> : <val5> } )	<name4> . rename ( columns = { <val1> : <val5> } )
<name5> についてダミー変数を作成する	pd . get_dummies ( <name5> )	pd . get_dummies ( <name5> )
表 <name3> 上の NaN を直前の行の値で埋める	<name3> . fillna ( method = 'ffill' )	<name3> . fillna ( method = 'ffill' )
<name1> 表上のカテゴリーをダミー変数にし、 <name4> にする	<name4> = pd . get_dummies ( <name1> )	<name4> = pd . get_dummies ( <name1> )
ある行を <name6> 内の NaN がドロップした結果で置き換える	<name6> = <name6> . dropna ( )	<name6> = <name6> . dropna ( )
<name3> 表上の NaN を <name5> で置き換えた結果で置き換える	<name3> = <name3> . fillna ( <name5> )	<name3> = <name3> . fillna ( <name5> )
<val5> に文字の大きさを指定する	fontsize = <val5>	fontsize = <val5>
エクセルファイル <val5> の <val4> 番目のシートを読み込み、表として、 <name1> に代入する	<name1> = pd . read_excel ( <val5> , sheet_name = <val4> )	<name1> = pd . read_excel ( <val5> , sheet_name = <val4> )
<name2> 表の <val4> 列をビンを <name5> 、ビンのラベルを <name3> リストとして分割し、 <name6> にする	<name6> = pd . cut ( <name2> [ <val4> ] , <name5> , label = <name3> )	<name6> = pd . cut ( <name2> [ <val4> ] , <name5> , label = <name3> )
列 <val5> とカラム <val6> で表 <name3> 全体を降順にソートした結果で置き換える	<name3> = <name3> . sort_values ( [ <val5> , <val6> ] , ascending = False )	<name3> = <name3> . sort_values ( [ <val5> , <val6> ] , ascending = False )
<name3> 表のインデックスを振り直して、 <name3> とする	<name3> = <name3> . reset_index ( )	<name3> = <name3> . reset_index ( )
表 <name4> のカラム名を <val1> から <val6> にリネームする	<name4> . rename ( columns = { <val1> : <val6> } )	<name4> . rename ( columns = { <val1> : <val6> } )
重複している最後の行を残して表 <name2> 中の重複している行を削除して、 <name2> とする	<name2> = <name2> . drop_duplicates ( keep = False )	<name2> = <name2> . drop_duplicates ( keep = False )
目印を菱形とする	marker = 'D'	marker = 'D'
CSV <val1> を表データとしてタブ区切りで読んで、 <name4> にする	<name4> = pd . read_csv ( <val1> , sep = '\t' )	<name4> = pd . read_csv ( <val1> , sep = '\t' )
要素の数が等しくなるように <name3> 表の <val2> 列を区間を <name4> として分割して、 <name6> とする	<name6> = pd . qcut ( <name3> [ <val2> ] , <name4> )	<name6> = pd . qcut ( <name3> [ <val2> ] , <name4> )
<name1> 表の未入力の値を直前の行の値で埋められた結果を <name1> にする	<name1> = <name1> . fillna ( method = 'ffill' )	<name1> = <name1> . fillna ( method = 'ffill' )
エクセルファイル <val6> の <val4> をデータフレームに読み込んだ結果を <name5> に代入する	<name5> = pd . read_excel ( <val6> , sheet_name = <val4> )	<name5> = pd . read_excel ( <val6> , sheet_name = <val4> )
<name3> 上の <val1> に重複がある行を落とした結果を <name3> にする	<name3> = <name3> . drop_duplicates ( subset = <val1> )	<name3> = <name3> . drop_duplicates ( subset = <val1> )
<name2> の中の未入力の値を直前の行の値で埋められた結果を <name4> に代入する	<name4> = <name2> . fillna ( method = 'ffill' )	<name4> = <name2> . fillna ( method = 'ffill' )
