<name5> の <name1> 番目の <val3> 番目を <name2> だけ減少させる	<name5> [ <name1> ] [ <val3> ] -= <name2>	<name3> [ <name1> ] [ <val3> ] -= <name2>
<name2> の <name1> の <name4> 番目、 <name2> の <name3> の <name6> 番目の最小値を <name2> の <name1> の <name4> 番目にする	<name2> . <name1> [ <name4> ] = min ( <name2> . <name1> [ <name4> ] , <name2> . <name3> [ <name6> ] )	<name6> . <name1> [ <name4> ] = min ( <name2> . <name1> [ <name4> ] , <name2> . <name3> [ <name6> ] )
<name2> ( <name5> . <name6> [ <val4> : ] )	<name2> ( <name5> . <name6> [ <val4> : ] )	<name2> ( <name5> . <name6> [ <val4> : ] )
<val5> が <name2> の <name1> 番目の先頭の長さより小さくかつ <name2> の <name1> 番目の先頭の長さが <val4> より小さいとき、	if <val5> < len ( <name2> [ <name1> ] [ 0 ] ) and len ( <name2> [ <name1> ] [ 0 ] ) < <val4> :	list ( <val5> < len ( <name2> [ <name1> ] [ 0 ] ) and len ( <name2> [ <name1> ] [ 0 ] ) < <val4> :
<val6> を <name2> の <val1> を <name5> だけ左シフトした値から <val1> を引いた値番目の <val6> 番目にする	<name2> [ ( <val1> << <name5> ) - <val1> ] [ <val6> ] = <val6>	<name2> [ ( <val1> << <name5> ) - <val1> ] [ <val6> ] = <val6>
<name2> の先頭を除いた部分列を展開し、それぞれ <name1> 、 <name4> 、 <name3> とする	<name1> , <name4> , <name3> = <name2> [ 1 : ]	<name1> , <name4> , <name3> = <name2> [ 1 : ]
<val3> から <name6> の長さ未満までの数列を順に <name2> として、繰り返す	for <name2> in range ( <val3> , len ( <name6> ) ) :	. for <name2> in range ( <val3> , len ( <name6> ) ) :
<val4> から <name1> に <val3> を加えた値の平方根の切り上げ整数値未満までの <val2> 間隔の数列を順に <name6> として、繰り返す	for <name6> in range ( <val4> , math . ceil ( math . sqrt ( <name1> + <val3> ) ) , <val2> ) :	( for <name6> in range ( <val4> , math . ceil ( math . sqrt ( <name1> + <val3> ) ) , <val2> ) :
<name1> が <name3> の <name4> 番目以下のとき、	if <name1> <= <name3> [ <name4> ] :	if <name1> <= <name3> [ <name4> ] :
<name4> を英小文字に変換した文字列を <name5> とする	<name5> = <name4> . lower ( )	<name6> = <name4> . lower ( )
<name1> を <name3> 倍にする	<name1> *= <name3>	not <name1> *= <name3>
<name2> の <name5> の <name3> の <val6> 番目番目の末尾に ( <name3> の先頭、 <name3> の <val4> 番目 ) の組を追加する	<name2> . <name5> [ <name3> [ <val6> ] ] . append ( ( <name3> [ 0 ] , <name3> [ <val4> ] ) )	<name5> . <name5> [ <name3> [ <val6> ] ] . append ( ( <name3> [ 0 ] , <name3> [ <val4> ] ) )
<name3> から読み込んだ一行の両端から空白改行を取り除いた文字列を <name5> とする	<name5> = <name3> . readline ( ) . strip ( )	( <name5> = <name3> . readline ( ) . strip ( ) )
<name3> を <val4> を <name2> だけ左シフトした値との論理和にする	<name3> | = <val4> << <name2>	<name1> | = ( <val4> << <name2> )
<name6> の両端キューを <name5> とする	<name5> = deque ( <name6> )	) <name5> = deque ( <name6> )
<name5> . <name1> ( <name4> . <name3> )	<name5> . <name1> ( <name4> . <name3> )	<name3> . <name1> ( <name4> . <name3> )
<name3> の <val1> 乗から <name4> 未満までの <name3> 間隔の数列を順に <name3> として、繰り返す	for <name3> in range ( <name3> ** <val1> , <name4> , <name3> ) :	. for <name3> in range ( <name3> ** <val1> , <name4> , <name3> ) :
<name1> <name3> - <name2>	<name1> <name3> - <name2>	( <name1> <name3> - <name2> )
<name3> の先頭を取り出した値を展開し、それぞれ <name4> 、 <name1> とする	<name4> , <name1> = <name3> . pop ( )	<name2> , <name4> , <name1> = <name3> . pop ( )
<name6> ( <name3> [ <val5> ] ) に <val1> を加えた値に <name3> [ <val2> ] の文字列を加えた値に <val1> を加えた値に <name3> の <val4> 番目の文字列を加えた値を出力する	print ( <name6> ( <name3> [ <val5> ] ) + <val1> + <name6> ( <name3> [ <val2> ] ) + <val1> + <name6> ( <name3> [ <val4> ] ) )	<name6> ( <name3> [ <val5> ] ) + <val1> + str ( <name3> [ <val2> ] ) + <val1> + str ( <name3> [ <val4> ] ) )
<name1> の <name2> が <val4> と等しいとき、	if <name1> . <name2> == <val4> :	: if <name1> . <name2> == <val4> :
<name3> の <name6> 番目が <name2> より小さいとき、	if <name3> [ <name6> ] < <name2> :	while <name3> [ <name6> ] < <name2> :
<name4> の <name2> を順に <name5> 、 <name1> として、繰り返す	for <name5> , <name1> in <name4> . <name2> :	. for <name5> , <name1> in <name4> . <name2> :
<name5> の末尾に ( <name4> 、 <name1> ) からなる列を追加する	<name5> . append ( [ <name4> , <name1> ] )	<name5> . append ( [ <name4> , <name1> ] )
<name4> が <name2> より大きいとき、 <blk> <name5> の <name1> から <val3> を引いた値番目を <val6> だけ増加させる </blk>	if <name4> > <name2> : <blk> <name5> [ <name1> - <val3> ] += <val6> </blk>	try : <blk> <name5> [ <name1> - <val3> ] += <val6> </blk>
- <name4> の y 座標を <name3> で割った値を <name2> とする	<name2> = - <name4> . y / <name3>	( <name2> = - <name4> . y / <name3> )
<name1> の <name3> に対応する値、もし存在しなければ <name2> を返す	return <name1> . <name3> . get ( <name2> )	x return <name1> . <name3> . get ( <name2> )
<name2> の <name5> の <name6> 番目の末尾に ( <name4> 、 <name2> の <name5> の <name4> 番目の長さ、 <name3> ) からなる列を追加する	<name2> . <name5> [ <name6> ] . append ( [ <name4> , len ( <name2> . <name5> [ <name4> ] ) , <name3> ] )	<name1> . <name5> [ <name6> ] . append ( [ <name4> , len ( <name2> . <name5> [ <name4> ] ) , <name3> ] )
<name4> が <val2> 以上かつ <name6> の <name4> 番目が <name3> より大きい間、次を繰り返す	while ( <name4> >= <val2> ) and ( <name6> [ <name4> ] > <name3> ) :	del ( <name4> >= <val2> and <name6> [ <name4> ] > <name3> ) :
( <val2> 、 <name1> に <val4> に <val3> に <val5> を掛けた値を加えた値を掛けた値、 <name6> に <val4> に <val3> に <val2> を掛けた値を加えた値を掛けた値、 <name1> に <val4> を掛けた値、 - <name3> 、 <name5> -6 * <name1> -4 * <name6> - <name1> から <name3> を引いた値から <name6> を引いた値に -3 を掛けた値 ) からなる列の総和を返す	return sum ( [ <val2> , <name1> * ( <val4> + <val3> * <val5> ) , <name6> * ( <val4> + <val3> * <val2> ) , <name1> * <val4> , - <name3> , ( <name5> - 6 * <name1> - <val4> * <name6> - <name1> - <name3> - <name6> ) * - <val2> ] )	assert [ <val2> , <name1> * ( <val4> + <val3> * <val5> ) , <name6> + <val4> * ( <val3> * <val2> ) , <name1> * <val4> , ( <name3> - <name5> , <name6> * ( <name1> - <name3> ) ) * ( <name6> - <name1> ) * ( <name3> ) ) ]
<name6> の <name5> の <name3> から <name2> を引いた値番目の末尾に ( <name1> から <name2> を引いた値、 <name4> ) の組を追加する	<name6> . <name5> [ <name3> - <name2> ] . append ( ( <name1> - <name2> , <name4> ) )	<name5> [ <name3> - <name2> ] . append ( ( <name1> - <name2> , <name4> ) )
<name1> の長さを <val5> で割った余りが <val3> と等しいとき、	if len ( <name1> ) % <val5> == <val3> :	while ( len ( <name1> ) % <val5> ) == <val3> :
0 から <name6> 未満までの数列の各要素を <name2> とし、、つまり入力された文字列を空白で分割した字句列の各要素に整数を適用した列のリストの列を <name3> とする	<name3> = [ list ( map ( int , input ( ) . split ( ) ) ) for <name2> in range ( <name6> ) ]	<name3> = [ list ( map ( int , input ( ) . split ( ) ) ) for <name2> in range ( <name6> ) ]
<name5> が <name4> に <name6> を加えた値より大きいとき、	if <name5> > <name4> + <name6> :	if <name5> > <name4> + <name6> :
<name6> の <name4> 番目を <name5> に <val1> を加えた値を <val2> で割った値だけ増加させる	<name6> [ <name4> ] += ( <name5> + <val1> ) / <val2>	<name6> [ <name4> ] += ( <name5> + <val1> ) / <val2>
<name5> の末尾に <name6> から <name1> を引いた値を追加する	<name5> . append ( <name6> - <name1> )	<name1> . append ( <name6> - <name1> )
<name1> を <name6> の <name2> の <val5> 番目にする	<name6> . <name2> [ <val5> ] = <name1>	( <name6> . <name2> [ <val5> ] = <name1> )
<name1> の <name4> に <val3> を加えた値番目が <val2> と等しいとき、	if <name1> [ <name4> + <val3> ] == <val2> :	while <name1> [ <name4> + <val3> ] == <val2> :
<name3> の <name5> 番目が -1 と等しくないとき、	if <name3> [ <name5> ] != - 1 :	while <name3> [ <name5> ] != - 1 :
<val3> から <name1> 未満までの数列の各要素を <name5> とし、 <val3> から <name4> 未満までの数列の各要素を <name2> とし、 <val3> の列の列を <name6> とする	<name6> = [ [ <val3> for <name2> in range ( <name4> ) ] for <name5> in range ( <name1> ) ]	<name6> = [ [ <val3> for <name2> in range ( <name4> ) ] for <name5> in range ( <name1> ) ]
ソートされた順序を保ったまま <name6> の <val5> 番目を <name2> に挿入できる位置を <name4> とする	<name4> = bisect . bisect_left ( <name2> , <name6> [ <val5> ] )	<name4> = bisect . bisect_left ( <name2> , <name6> [ <val5> ] )
<name3> の末尾に <name1> から <name2> に <name1> を加えた値未満までの数列のリストを追加する	<name3> . append ( list ( range ( <name1> , <name2> + <name1> ) ) )	<name3> . append ( list ( range ( <name1> , <name2> + <name1> ) ) )
<name4> の各要素を <name6> 、 <name1> とし、 <name1> の列の総和を出力する	print ( sum ( [ <name1> for <name6> , <name1> in <name4> ] ) )	) print ( sum ( [ <name1> for <name6> , <name1> in <name4> ] ) )
<name1> が ( <name6> 、 <name3> 、 <name2> 、 <name5> 、 <name4> 、 <name1> 、 <name6> 、 <name3> ) からなる列に含まれないとき、	if <name1> not in [ <name6> , <name3> , <name2> , <name5> , <name4> , <name1> , <name6> , <name3> ] :	if not <name1> not in [ <name6> , <name3> , <name2> , <name5> , <name4> , <name1> , <name6> , <name3> ] : , [ <name3> , <name3> ] :
<name3> ( <name2> - <name4> , <name1> - <name5> , <name6> - <name4> , <name3> - <name5> ) を <name6> とする	<name6> = <name3> ( <name2> - <name4> , <name1> - <name5> , <name6> - <name4> , <name3> - <name5> )	<name6> = <name3> ( <name2> - <name4> , <name1> - <name5> , <name6> - <name4> , <name3> - <name5> )
<name3> の <name2> を <val5> で割った商番目を <name4> とする	<name4> = <name3> [ <name2> // <val5> ]	<name4> = <name3> [ <name2> // <val5> ]
<name1> ( <name2> , <name6> -1 , <name4> [ ( <name3> , <name5> ) ] ) を <name5> とする	<name5> = <name1> ( <name2> , <name6> - 1 , <name4> [ ( <name3> , <name5> ) ] )	<name6> = <name1> ( <name2> , <name6> - 1 , <name4> [ ( <name3> , <name5> ) ] )
<name5> の <name1> の <name2> 番目を順に <name3> 、 <name6> として、繰り返す	for <name3> , <name6> in <name5> . <name1> [ <name2> ] :	for <name3> , <name6> in <name5> . <name1> [ <name2> ] :
<name5> ( <name1> , [ - <name2> , <name6> ] )	<name5> ( <name1> , [ - <name2> , <name6> ] )	<name5> ( <name1> , [ - <name2> , <name6> ] )
<val6> を間に入れて <name5> を連結した文字列を <name3> とする	<name3> = <val6> . join ( <name5> )	<name3> = <val6> . join ( <name5> )
<name3> . <name6> ( <val1> )	<name3> . <name6> ( <val1> )	<name3> . <name6> ( <val1> )
<name2> と <name3> を割ったときの ( 商を展開し、それぞれ <name1> 、 <name4> とする	<name1> , <name4> = divmod ( <name2> , <name3> )	<name1> , <name4> = divmod ( <name2> , <name3> )
改行せずに <val3> を書式として <name5> の <name2> から <val4> を引いた値番目で整形した文字列を出力する	print ( <val3> . format ( <name5> [ <name2> - <val4> ] ) , end = '' )	end = <val3> . format ( <name5> [ <name2> - <val4> ] ) , end = '' )
<name2> が <val5> と等しいとき、 <blk> <name6> を <val4> だけ増加させる </blk>	if <name2> == <val5> : <blk> <name6> += <val4> </blk>	<blk> if <name2> == <val5> : <blk> <name6> += <val4> </blk>
( <val2> ) からなる列の <val3> に <name4> を掛けた値に <val3> を加えた値回分の列を <name5> とする	<name5> = [ <val2> ] * ( <val3> * <name4> + <val3> )	<name5> = [ <val2> ] * ( <val3> * <name4> + <val3> )
<name4> . <name3> ( <name2> . <name1> , <name6> , <name5> ) を <name5> とする	<name5> = <name4> . <name3> ( <name2> . <name1> , <name6> , <name5> )	<name5> = <name4> . <name3> ( <name2> . <name1> , <name6> , <name5> )
<name1> の先頭、 <name1> の <val4> 番目、 <name2> の先頭を <name3> 、 <name5> 、 <name6> とする	<name3> , <name5> , <name6> = <name1> [ 0 ] , <name1> [ <val4> ] , <name2> [ 0 ]	<name3> , <name5> , <name6> = <name1> [ 0 ] , <name1> [ <val4> ] , <name2> [ 0 ]
<val5> の <name6> 乗から <val3> を引いた値を <name1> とする	<name1> = <val5> ** <name6> - <val3>	<name1> = <val5> ** <name6> - <val3>
<name2> が <name6> と等しくないとき、 <blk> <name4> を <val5> だけ増加させる </blk>	if <name2> != <name6> : <blk> <name4> += <val5> </blk>	<blk> if <name2> != <name6> : <blk> <name4> += <val5> </blk>
<name1> の <name5> を <name3> として <val2> を <name4> として <name6> をソートする	<name6> . sort ( <name3> = <name1> . <name5> , <name4> = <val2> )	<name2> . sort ( <name3> = <name1> . <name5> , <name4> = <val2> )
<val3> が <name6> より小さいとき、 <blk> <val5> を間に入れて <name4> の <name6> から <val2> を引いた値番目の各要素に整数を適用した列を連結した文字列を出力する </blk>	if <val3> < <name6> : <blk> print ( <val5> . join ( map ( str , <name4> [ <name6> - <val2> ] ) ) ) </blk>	\ print ( <val3> if <name6> < <val5> : <blk> print ( <val5> . join ( map ( str , <name4> [ <name6> - <val2> ] ) ) ) </blk>
<name4> の末尾に <name2> の <val6> 番目に <name1> の <val5> 番目を加えた値に <name3> の先頭を加えた値を追加する	<name4> . append ( <name2> [ <val6> ] + <name1> [ <val5> ] + <name3> [ 0 ] )	<name5> . append ( <name2> [ <val6> ] + <name1> [ <val5> ] + <name3> [ 0 ] )
<name4> のとき、 <blk> <val3> を返す </blk>	if <name4> : <blk> return <val3> </blk>	if <name4> : <blk> return <val3> </blk>
<name2>	<name2>	print ( <name2> )
入力された文字列を <val5> で分割した字句列の各要素に整数を適用した列のリストを <name2> とする	<name2> = list ( map ( int , input ( ) . split ( <val5> ) ) )	<name2> = list ( map ( int , input ( ) . split ( <val5> ) ) )
0 から <name2> 未満までの数列を順に <name1> として、繰り返す	for <name1> in range ( <name2> ) :	: for <name1> in range ( <name2> ) :
0 から <name3> 未満までの数列を順に <name5> として、繰り返す <blk> <name2> の末尾に入力された文字列を空白で分割した字句列の各要素に整数を適用した列の組を追加する </blk>	for <name5> in range ( <name3> ) : <blk> <name2> . append ( tuple ( map ( int , input ( ) . split ( ) ) ) ) </blk>	for <name5> in range ( <name3> ) : <blk> <name2> . append ( tuple ( input ( ) . split ( ) ) ) </blk>
<name2> を <val5> だけ左シフトする	<name2> << = <val5>	( <name2> << = <val5> )
<name5> の <name4> が、つまり未定値と等しくかつ <name5> の <name6> が、つまり未定値と等しいとき、	if <name5> . <name4> == None and <name5> . <name6> == None :	. if <name5> . <name4> is not None and <name5> . <name6> is not None :
<name4> が <name3> 以下かどうかが <name1> から <name4> を引いた値より小さくかつ <name5> の <name3> から <name4> を引いた値番目が <name5> の <name3> に <name4> を加えた値番目と等しい間、次を繰り返す	while <name4> <= <name3> < <name1> - <name4> and <name5> [ <name3> - <name4> ] == <name5> [ <name3> + <name4> ] :	: while <name4> <= <name3> < <name1> - <name4> and <name5> [ <name3> - <name4> ] == <name5> [ <name3> + <name4> ] :
<val3> から <name2> 未満までの数列を順に <name6> として、繰り返す	for <name6> in range ( <val3> , <name2> ) :	continue for <name6> in range ( <val3> , <name2> ) :
<name2> が <name5> の <name3> 番目より大きいとき、	if <name2> > <name5> [ <name3> ] :	> <name2> > <name5> [ <name3> ] :
<name3> を <name2> の <name1> から <val6> を引いた値から <name5> を引いた値番目の <name5> 番目にする	<name2> [ <name1> - <val6> - <name5> ] [ <name5> ] = <name3>	<name4> [ <name2> [ <name1> - <val6> - <name5> ] [ <name5> ] = <name3>
<name5> . <name4> ( <name3> , <name1> )	<name5> . <name4> ( <name3> , <name1> )	<name2> . <name4> ( <name3> , <name1> )
<name2> または <name3> ( <name1> ) を <name2> とする	<name2> = <name2> or <name3> ( <name1> )	<name2> = <name2> or <name3> ( <name1> )
\ <name1> ( <val6> % <val4> . <name5> ( <name2> ) ) \	\ <name1> ( <val6> % <val4> . <name5> ( <name2> ) ) \	\ <name1> ( <val6> % <val4> . <name5> ( <name2> ) ) \
<name6> を <val5> で割った余りが <val2> と等しいとき、	if <name6> % <val5> == <val2> :	> ( <name6> % <val5> == <val2> ) :
<name5> を <val3> だけ右シフトする <name1> を <val3> だけ右シフトする	<name5> >> = <val3> <name1> >> = <val3>	<name1> >> = <val3> <name1> >> = <val3>
<name3> のキーの集まりをソートした列を順に <name6> として、繰り返す	for <name6> in sorted ( <name3> . keys ( ) ) :	. for <name6> in sorted ( <name3> . keys ( ) ) :
<name4> かつ <name6> が <name4> の末尾の先頭以下の間、次を繰り返す	while <name4> and <name6> <= <name4> [ - 1 ] [ 0 ] :	del <name4> and <name6> <= <name4> [ - 1 ] [ 0 ] :
<name3> の <val6> 番目を出力する	print ( <name3> [ <val6> ] )	print ( <name3> [ <val6> ] )
ソートされた順序を保ったまま <name5> を <name4> に挿入できる位置を出力する	print ( bisect_left ( <name4> , <name5> ) )	print ( bisect . bisect_left ( <name4> , <name5> ) )
<name3> ( * <name6> ( <name1> , <name2> ( ) . <name4> ( ) ) ) を <name5> とする	<name5> = <name3> ( * <name6> ( <name1> , <name2> ( ) . <name4> ( ) ) )	<name6> = <name3> ( * <name6> ( <name1> , <name2> ( ) . <name4> ( ) ) )
<name5> が <name6> から <name3> を引いた値から <name5> を引いた値より小さいかどうかが <name1> 以下のとき、	if <name5> < ( <name6> - <name3> - <name5> ) <= <name1> :	list ( <name5> < <name6> - <name3> - <name5> <= <name1> ) :
<name6> の末尾に ( <name4> から <name2> を引いた値、 <name1> から <name5> を引いた値 ) からなる列を追加する	<name6> . append ( [ <name4> - <name2> , <name1> - <name5> ] )	<name4> . append ( [ <name4> - <name2> , <name1> - <name5> ] )
<name6> に対応する値、もし存在しなければ <name2> 、 <name5> に <val1> を加えた値を出力する	print ( <name6> . get ( <name2> , <name5> + <val1> ) )	print ( <name6> . get ( <name2> , <name5> + <val1> ) )
( <val6> ) からなる列、 ( <val6> ) からなる列、 ( <val6> ) からなる列を <name1> 、 <name4> 、 <name3> とする	<name1> , <name4> , <name3> = [ <val6> ] , [ <val6> ] , [ <val6> ]	<name2> , <name1> , <name4> , <name3> = [ <val6> ] , [ <val6> ] , [ <val6> ]
<name6> と <val1> の論理積のとき、	if <name6> & <val1> :	list ( <name6> & <val1> ) :
<name4> の組を <name2> とする	<name2> = tuple ( <name4> )	( <name2> = tuple ( <name4> ) )
<name3> を <name1> の <name4> 番目の <name5> 番目だけ増加させる	<name3> += <name1> [ <name4> ] [ <name5> ]	( <name3> += <name1> [ <name4> ] [ <name5> ] )
<name4> を順に <name5> 、 <name6> 、 <name3> として、繰り返す	for <name5> , <name6> , <name3> in <name4> :	. for <name5> , <name6> , <name3> in <name4> :
( ( <val2> , <val2> ) ) からなる辞書を <name5> とする	<name5> = { <val2> : <val2> }	<name5> = { <val2> : <val2> }
<name3> の先頭の長さを <name1> とする	<name1> = len ( <name3> [ 0 ] )	<name1> = len ( <name3> [ 0 ] )
<name2> の総和を <name5> で割った値、 <name3> の総和を <name5> で割った値を <name6> 、 <name1> とする	<name6> , <name1> = sum ( <name2> ) / <name5> , sum ( <name3> ) / <name5>	<name6> , <name1> = sum ( <name2> ) / <name5> , sum ( <name3> ) / <name5>
<name2> を <name5> の <name3> から <val1> を引いた値番目にする	<name5> [ <name3> - <val1> ] = <name2>	( <name5> [ <name3> - <val1> ] = <name2> )
<name2> が <name5> と等しいかどうかが <name1> と等しいかどうかが <name3> と等しいかどうかが -1 と等しいとき、 <blk> 繰り返しを中断する </blk>	if <name2> == <name5> == <name1> == <name3> == - 1 : <blk> break </blk>	\ break </blk> if <name2> == <name5> == <name1> == <name3> == - 1 : <blk> break </blk>
<name3> ( <name6> , <name2> , <name4> ) を出力する	print ( <name3> ( <name6> , <name2> , <name4> ) )	print ( <name3> ( <name6> , <name2> , <name4> ) )
<name5> の <name6> 番目に <name2> の <name1> 番目を掛けた値を <name4> とする	<name4> = <name5> [ <name6> ] * <name2> [ <name1> ]	<name4> = <name5> [ <name6> ] * <name2> [ <name1> ]
<name2> から <name1> を引いた値を返す	return <name2> - <name1>	yield <name2> - <name1>
<name3> . <name5> ( <name6> ) を返す	return <name3> . <name5> ( <name6> )	self return <name3> . <name5> ( <name6> )
<name6> の <name1> の <name3> を <name6> の <name1> にする	<name6> . <name1> = <name6> . <name1> . <name3>	<name2> . <name1> = <name6> . <name1> . <name3>
( <name1> 、 ( <name2> 、 <name5> ) の組 ) の組を <name3> とする	<name3> = ( <name1> , ( <name2> , <name5> ) )	<name3> = ( <name1> , ( <name2> , <name5> ) )
<name3> を <name3> に <name6> を加えた値で割った値を <name1> とする	<name1> = <name3> / ( <name3> + <name6> )	<name1> = <name3> / ( <name3> + <name6> )
<name6> の整数値から <name4> の整数値を引いた値が <val1> と等しくないとき、	if int ( <name6> ) - int ( <name4> ) != <val1> :	!= ( int ( <name6> ) - int ( <name4> ) ) != <val1> :
0 から <name5> から <name3> を引いた値に <val1> を加えた値未満までの数列を順に <name2> として、繰り返す	for <name2> in range ( <name5> - <name3> + <val1> ) :	for <name2> in range ( <name5> - <name3> + <val1> ) :
<name5> に <val3> を加えた値が <name2> と等しいとき、	if <name5> + <val3> == <name2> :	continue + <val3> == <name2> :
<name5> かつ <name6> の <name5> -1 番目と <name3> の論理積が <val2> と等しくかつ <name6> の <name5> 番目と <name1> の論理積が <val2> と等しい間、次を繰り返す	while <name5> and <name6> [ <name5> - 1 ] & <name3> == <val2> and <name6> [ <name5> ] & <name1> == <val2> :	while <name5> and ( <name6> [ <name5> - 1 ] & <name3> == <val2> and <name6> [ <name5> ] & <name1> ) == <val2> :
