<name1> の合計値を計算する	sum ( <name1> )	hash ( <name1> )
<name1> 、 <name2> 、 <name3> の最小値	min ( <name1> , <name2> , <name3> )	min ( <name3> , <name1> , <name2> )
2 を底とする <name4> の対数を <name6> とする	<name6> = math . log2 ( <name4> )	<name6> = math . log2 ( <name4> )
<name2> のリストを <name1> にする	<name1> = list ( <name2> )	<name4> = list ( <name1> )
<name3> 中の英字全てが大文字かどうか	<name3> . isupper ( )	<name4> . isupper ( )
<name4> のガンマ関数	math . gamma ( <name4> )	math . gamma ( <name4> )
<name2> の英大小文字を逆にした文字列を <name1> とする	<name1> = <name2> . strswap ( )	<name1> = <name2> . strswap ( )
<name5> を最も近い整数に切り上げを調べる	math . ceil ( <name5> )	if math . ceil ( <name6> ) :
<name1> 、 <name2> 、 <name3> の中で一番小さい値	min ( <name1> , <name2> , <name3> )	datetime . min ( <name1> , <name2> , <name3> )
<name3> を <name6> で割ったときの商とあまりの組を求める	divmod ( <name3> , <name6> )	for <name6> ( <name6> ) :
イミュータブルなセットを <name5> にする	<name5> = frozenset ( )	frozenset ( <name5> )
空白を区切り文字として <name5> を最後から分割してリスト型にして返して、 <name4> に代入する	<name4> = <name5> . rsplit ( )	= <name4> . split ( )
もし <name1> が <val2> 未満かつ <val3> 以上ならば	if <name1> < <val2> and <name1> >= <val3> :	except <name1> < <val2> :
原点からの ( <name4> , <name6> ) の距離を <name5> に代入する	<name5> = math . hypot ( <name4> , <name6> )	<name4> = <name6> . hypot ( <name6> , <name5> )
<name1> と <name3> の論理積	<name1> & <name3>	complex ( <name3> <name1> , <name1> )
<name6> の絶対値を <name4> にする	<name4> = math . fabs ( <name6> )	<name6> = math . fabs ( <name4> )
deque オブジェクトを作る	collections . deque ( )	[ ]
<name3> の <val6> 番目から <val1> 番目の間で <val2> を後ろから探して見つかった位置を <name4> とする	<name4> = <name3> . rfind ( <val2> , <val6> , <val1> )	<name6> = <name4> . rfind ( <val2> , <val2> )
<name1> のサインを表示する	math . sin ( <name1> )	complex ( <name1> )
<name2> を <name3> で分割してリストを返した結果を <name1> とする	<name1> = <name2> . split ( <name3> )	<name4> = <name1> . split ( <name2> )
<name1> の仮数と指数を調べる	math . frexp ( <name1> )	math . frexp ( <name1> )
<name1> と <name4> が等しい間	while <name1> == <name4> :	while <name1> == <name4> :
<name2> と <name5> の値を足して <name2> に代入する	<name2> += <name5>	+= <name2> :
0 以上 <name1> 未満の範囲で 1 ずつ増える数列	range ( <name1> )	random . range ( <name1> , <val2> )
<name5> が <name4> でない間	while <name5> != <name4> :	elif <name5> != <name4> :
<name1> の <val2> 番目の要素を取り除く	del <name1> [ <val2> ]	[ <name1> for <val2> ]
最初のプログラム	print ( 'Hello World' )	except ] ]
<name6> が <name1> より大きいとき	if <name6> > <name1> :	while <name6> > <name6> :
<name2> のアークコサインを調べる	math . acos ( <name2> )	math . acos ( <name2> )
<name3> 内の正規表現 <name1> のパターンにマッチした箇所を <name2> に置き換えた文字列と置き換えた箇所の数	re . subn ( <name1> , <name2> , <name3> )	<name1> . replace ( <name2> , <name3> )
もし <name1> が偶数の場合	if <name1> % 2 == 0 :	if <name1> % <val2> == 0 :
<name6> の符号を持った <name5> を求める	math . copysign ( <name5> , <name6> )	if math . copysign ( <name6> , <name5> ) :
パス文字列 <name4> のファイル名と拡張子	os . path . splitext ( <name4> )	<name4> . os ( <name4> )
<name5> の絶対値	abs ( <name5> )	math . fabs ( <name5> )
<name1> と <name2> の直積	itertools . product ( <name1> , <name2> )	pow ( <name1> , <name2> )
<name1> の逆双曲線余弦を求める	math . acosh ( <name1> )	math . acosh ( <name1> )
<name5> 内の大文字を小文字に直し、 <name3> とする	<name3> = <name5> . lower ( )	<name1> = <name3> . strswap ( )
<name1> と <name2> の商と剰余の組を求める	divmod ( <name1> , <name2> )	range ( <name1> , <name2> )
<name1> の最初の要素	<name1> [ 0 ]	len ( <name1> ) ]
<name1> が数字であるかどうか	<name1> . isdigit ( )	<name1> . isdigit ( )
<name2> または <name5> でない	not <name2> or <name5>	while not <name1> or <name2> :
<name6> の長さを算出する	len ( <name6> )	len ( <name6> )
<name1> からランダムに要素をチョイスする	random . choice ( <name1> )	range ( <name1> )
<name2> を <name3> で割った剰余を <name1> に代入する	<name1> = math . remainder ( <name2> , <name3> )	<name1> = math . remainder ( <name2> , <name3> )
<name2> に最も近い整数に切り捨てを <name1> に代入する	<name1> = math . floor ( <name2> )	<name1> = math . floor ( <name2> )
<name6> の小数点を丸めた値を計算する	round ( <name6> )	round ( <name6> , -1 )
<name1> に最も近い数値に切り上げを調べる	math . ceil ( <name1> )	if math . ceil ( <name6> ) :
複数の入力値をリストとして受け取る	list ( input ( ) )	int ( input ( ) )
<name1> がコピーされた列	<name1> [ : ]	[ <name1> ]
<name1> を降順にする	reversed ( <name1> )	<name1> . reverse ( )
文字コード <name1> の文字	chr ( <name1> )	str ( <name1> )
<name2> 割る <name1> を切り上げる	( <name2> + <name1> - 1 ) // <name1>	complex ( <name1> , <name2> ) // <name2>
<name2> の逆正弦を <name1> に代入する	<name1> = math . asin ( <name2> )	<name1> = math . asinh ( <name2> )
<val2> 区切りで <name3> をプリントする	print ( <name3> , sep = <val2> )	round ( <name3> , <val2> )
<name1> マイナス <name2>	<name1> - <name2>	math . <name1> ( <name2> <name1> )
数値データを入力する	int ( input ( ) )	input ( )
<name3> に最も近い整数に切り上げを計算する	math . ceil ( <name3> )	math . ceil ( <name3> )
<name1> を底とする <name4> の対数を計算する	math . log ( <name4> , <name1> )	pow ( <name1> , <name4> )
<name5> の <name3> 番目以降の値を取り出す	<name5> [ <name3> : ]	if <name3> [ : <name5> ]
<name3> の双曲線正弦を <name5> にする	<name5> = math . sinh ( <name3> )	<name5> = math . sinh ( <name3> )
<val1> から <val2> 未満までの整数乱数	random . randrange ( <val1> , <val2> )	random . randrange ( <val1> , <val2> )
偽	False	breakpoint ( <name2> )
<name1> と <name2> の積	<name1> * <name2>	math . <name1> ( <name1> , <name2> )
もし <name5> が <name4> でないなら	if <name5> != <name4> :	except <name4> : if <name5>
<name6> の <val4> 番目から <val1> を後ろから探して見つかった位置を <name2> に代入する	<name2> = <name6> . rfind ( <val1> , <val4> )	<name6> = <name2> . rfind ( <val4> )
<name3> の逆正接を <name6> にする	<name6> = math . atan ( <name3> )	math . atan ( <name6> )
<name1> と <name2> の mod を求める	<name1> % <name2>	complex ( <name1> , <name2> )
<name2> 内の全ての要素が真かどうか	all ( <name2> )	all ( <name2> )
<name2> を <name3> の符号にした値を <name1> とする	<name1> = math . copysign ( <name2> , <name3> )	math . copysign ( <name1> , <name2> )
<name1> が全てアルファベットかどうか	<name1> . isalpha ( )	<name1> . isalnum ( )
<name1> の左側から <val2> を取り除いた文字列	<name1> . lstrip ( <val2> )	itertools . split ( <name1> )
<name6> と <name1> の割り算の余り	<name6> % <name1>	pow ( <name6> , <name1> )
<name2> を長さが <name3> になるように左を '0' で埋めた文字列を <name1> とする	<name1> = <name2> . zfill ( <name3> )	<name3> = <name6> . zfill ( <name1> )
<name1> 内の要素の順番を逆にする	<name1> [ : : -1 ]	for <name1> ( ) ]
原点からの ( <name1> , <name2> ) の距離を算出する	math . hypot ( <name1> , <name2> )	math . hypot ( <name1> , <name2> )
<name3> 内の要素が少なくともひとつは真かどうか	any ( <name3> )	min ( <name3> , <name6> )
<name2> の出力を改行しないで行う	print ( <name2> , end = '' )	sorted ( <name2> , sep = '' )
<name1> の小数部を 5 桁で丸める	print ( '{:.5f}' . format ( <name1> ) )	print ( <name1> ) . format ( <name1> )
<name2> 内の大文字を小文字に直し、 <name1> とする	<name1> = <name2> . lower ( )	<name6> = <name1> . upper ( )
<val1> 以上 <val2> 以下の整数乱数	random . randint ( <val1> , <val2> )	for i in range ( <val2> ) :
<name2> を最後から <name4> で最大分割数 <val6> まで分割してリストを返して、 <name1> に代入する	<name1> = <name2> . rsplit ( <name4> , <val6> )	<name6> = <name1> . rsplit ( <name4> , <val4> )
<name2> を末尾から <name3> で分割してリストを返し、 <name1> に代入する	<name1> = <name2> . rsplit ( <name3> )	<name2> = <name1> . rsplit ( <name3> )
<name1> のルートを求める	math . sqrt ( <name1> )	math . sqrt ( <name1> )
<name6> モジュールをインポートする	import <name6>	int ( <name6> )
<name3> と <name6> の論理和	<name3> | <name6>	pow ( <name3> , <name6> )
<name1> のコサインをチェックする	math . cos ( <name1> )	math . cos ( <name1> )
<name1> 内の <val2> 番目以降に <val3> がある後ろ側の位置	<name1> . rfind ( <val3> , <val2> )	<name1> . rfind ( <val2> , <val3> )
<name2> が <name5> の上位集合かどうか	<name2> . issuperset ( <name5> )	if <name5> == <name2> :
入力された文字列を半角スペースで分割し <name2> 、 <name3> 、 <name6> とする	<name2> , <name3> , <name6> = input ( ) . split ( )	<name3> = <name6> . split ( <name6> , <name2> )
<name1> を <name2> 分の一にする	<name1> // = <name2>	pow ( <name2> <name1> , <name1> )
<name1> の双曲線正弦	math . sinh ( <name1> )	math . sinh ( <name1> )
原点からの ( <name1> , <name2> ) の距離	math . hypot ( <name1> , <name2> )	math . hypot ( <name1> , <name2> )
<name3> を深くコピーした結果	copy . deepcopy ( <name3> )	'' . copy ( <name3> )
<name5> を文字列型として取得し、 <name4> に代入する	<name4> = str ( <name5> )	<name1> = <name4> . split ( <name4> )
何もしない	pass	print ( not not )
<name4> 中の全ての文字が英大文字かどうか	<name4> . isupper ( )	<name4> . isupper ( )
<name6> と <name3> の積集合を得る	<name6> . intersection ( <name3> )	set ( <name1> , <name3> )
ユーザが入力した値をリスト化し、 <name5> にする	<name5> = list ( input ( ) )	<name5> = list ( input ( ) )
もし <name4> が NaN なら	if math . isnan ( <name4> ) :	if math . isnan ( <name4> ) :
<val1> 回だけ繰り返し処理を行う	for i in range ( <val1> ) :	while i in range ( <val1> ) :
<name3> を 0 から 9 まで 1 つずつ取り出しながら繰り返し処理を行う	for <name3> in range ( 10 ) :	for i in range ( 10 ) :
改行	'\n'	print ( <val1> )
<name1> の逆正弦	math . asin ( <name1> )	math . asin ( <name1> )
<name1> 内の小文字を大文字にする	<name1> . upper ( )	<name1> . upper ( )
<name3> を <val5> とする	<name3> = <val5>	<name3> = math . exp ( <val5> )
真	True	any ( <val4> )
<name5> の自然対数を見る	math . log ( <name5> )	math . log ( <name5> )
<name2> を変換した文字列を <name1> とする	<name1> = str ( <name2> )	<name1> = str ( <name2> )
<name3> の <name5> 乗を <name4> で割った余りを算出する	pow ( <name3> , <name5> , <name4> )	pow ( <name3> , <name5> , <name4> )
<name1> をリターンする	return <name1>	import <name1> )
<name2> の常用対数を <name1> とする	<name1> = math . log10 ( <name2> )	<name1> = math . log10 ( <name2> )
<name2> の順列の総数を <name6> とする	<name6> = math . perm ( <name2> )	<name6> = math . perm ( <name2> )
<name4> からランダムに要素を <val5> つチョイスする	random . sample ( <name4> , <val5> )	range ( <name4> , <name4> )
<val1> から <name2> までの <val3> つ飛ばしの数列	range ( <val1> , <name2> + <val1> , <val3> )	for i range ( <val1> , <name2> + <val3> ) :
<name2> 、 <name4> 、 <name5> の最大値を算出する	max ( <name2> , <name4> , <name5> )	min ( <name2> , <name4> , <name5> , <name4> )
<name3> が <name1> より大きくないかどうか	not <name3> > <name1>	not not <name1> < <name3>
<name5> に <name4> をかけた値を <name5> に代入する	<name5> *= <name4>	<name4> = <name5>
<name1> が <name2> でない間	while <name1> != <name2> :	except <name1> <= <name2> :
<name4> の正弦を求める	math . sin ( <name4> )	len ( <name4> )
<val4> 以上 <val3> 未満の数が並んだリスト	[ i for i in range ( <val4> , <val3> ) ]	i [ for i in range ( <val3> ) ]
<name1> の逆正弦を算出する	math . asin ( <name1> )	ord ( math . atan ( <name1> )
もし <name4> が <name6> より大きくないならば	if not <name4> > <name6> :	not <name6> > <name4> :
<val2> 以上 <val4> 未満の数が並んだリストを <name3> とする	<name3> = [ i for i in range ( <val2> , <val4> ) ]	for i in range ( <val2> ) ]
